# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.125	-9.26790796800793e-15	-9.27075004814693e-15	-7.86866843529608e-22	-9.27072560394156e-15	9.2679129897151e-15	2.07703873864655e-19	-3.24107896771593e-18	1.48080025182179e-19	-7.371303925796e-21	-1.74692830614469e-19	-3.25001363127377e-18	-1.89522499063668e-19	8.2872108586868e-18	6.29707062968525e-18	2.76858222720404e-18	6.94157288140043e-18	-5.42501427050313e-22	6.91339011171683e-18	-2.76847985356663e-18	6.24972935046566e-18	-8.28879945864174e-18	6.98940387155612e-21	-1.1415734414586e-17	2.35130575985842e-17	-3.01331772651083e-18	-2.59455910302839e-17	-2.29307004576944e-19	2.59581153959563e-17	-3.00517809116808e-18	-2.35064766594555e-17	-1.1418531622068e-17	-3.90716093752649e-20	2.87190600138235e-17	3.53609501578315e-19	-2.91776177052422e-17	2.07883497702361e-17	-2.60275363913889e-17	1.42351706204555e-17	1.08561520303957e-21	1.42457806318272e-17	2.60275076009916e-17	2.08043821741731e-17	2.91882779051652e-17	3.87414572270461e-19	-2.87138895611542e-17	1.19190763160329e-17	-2.78608255123992e-17	-1.88014454906453e-19	-1.78487025366002e-17	2.48235753999456e-17	3.19539505971737e-17	1.99468863852799e-17	5.11643792474029e-19	-1.99467381985649e-17	3.19472932387817e-17	-2.48419847440832e-17	-1.78517389501722e-17	2.027402426855e-19	-2.78603451119647e-17	-1.18897003700665e-17	-7.13707796815898e-18	-2.25187633338287e-17	-1.10261305226526e-17	-1.43548028999429e-20	3.57825103061393e-18	-8.28149993756518e-19	-1.4913127549426e-17	-1.55505131985138e-17	-3.69285601260685e-21	-1.55712215247382e-17	1.49121500237784e-17	-8.26946178660741e-19	-3.58738773532021e-18	-3.32294972041639e-20	1.10255017519828e-17	-2.25472596789455e-17	7.1348310733043e-18	
0.375	1.14297893746622e-14	1.14320466514512e-14	-3.26693826055412e-20	1.14323172316188e-14	-1.14298794969458e-14	-1.38221447460852e-18	3.68842782288851e-18	3.77652494195805e-20	-4.55869203506437e-19	-2.41012472833401e-19	3.82673345536553e-18	1.34891277063128e-18	-8.61495324721017e-18	-9.90967413703226e-18	-3.31052333279085e-18	-8.23186880095282e-18	5.96090668249954e-20	-8.34762115610175e-18	3.24448937694149e-18	-9.96078793321822e-18	8.66159968617825e-18	1.95731755224064e-18	1.5394519328768e-17	-2.9703676860135e-17	1.98772398173965e-18	3.24987103047078e-17	8.25248690544069e-19	-3.21795114165073e-17	1.9753616485584e-18	2.99005209239568e-17	1.54055985401225e-17	-2.0346402382801e-18	-3.48063266991717e-17	7.09483592018312e-19	3.58252415374813e-17	-2.53574015643417e-17	3.16914922264545e-17	-1.84004936428139e-17	-1.07800630347015e-20	-1.82592041123422e-17	-3.16236647035399e-17	-2.53665260821871e-17	-3.58900880425485e-17	9.91881911934355e-19	3.46115321996706e-17	-1.5977472963922e-17	3.39573467658587e-17	8.07493533953542e-19	2.13057056735801e-17	-2.95721633050136e-17	-3.74225430962712e-17	-2.42601406985741e-17	-1.00551578301684e-18	2.39604183766572e-17	-3.74126084074564e-17	2.94088098699605e-17	2.13189439107846e-17	-1.03965019385996e-18	3.41014806511794e-17	1.60759215712893e-17	1.01592858019321e-17	2.71616417778874e-17	1.22203125101977e-17	3.10599328883579e-19	-3.72578781867595e-18	1.77593370311565e-18	1.87154158830545e-17	2.06156070322142e-17	1.16557085417226e-20	2.06739287879392e-17	-1.87364396758794e-17	1.78296373738279e-18	3.89293466680527e-18	1.18617955442685e-19	-1.21447262797774e-17	2.68562546799819e-17	-1.01467423501371e-17	
0.625	9.77110216525741e-15	9.80295659689772e-15	5.42454798106194e-19	9.81066749544955e-15	-9.77126567457158e-15	1.9550495985694e-17	3.66622725854926e-18	2.43767328798791e-17	5.46351878477284e-18	-2.05349025332793e-17	-3.30250189475881e-18	-1.93182063659499e-17	-1.87326902839756e-17	8.84685176466769e-18	5.52379562398414e-18	-2.46591658287008e-17	-1.0193576133591e-18	-1.2991068966333e-17	1.23961508434783e-18	2.96378689032299e-17	2.09176983298214e-17	-6.39556219768954e-19	3.98883196203835e-18	-1.95420445802522e-17	1.19256821802112e-17	8.50169189315917e-18	-1.04837304555774e-17	-1.17586935829446e-17	7.73560597602827e-18	1.16521042907822e-17	2.27722653428936e-18	-1.45267082220359e-17	-5.46666431801466e-17	4.346810477662e-18	3.904320146588e-17	-3.18529185204383e-17	1.61358243542132e-17	-9.26297093019365e-18	6.88719956960564e-19	-6.26662381691667e-18	-1.71039043792472e-17	-4.41891512439035e-17	-3.80262572891772e-17	4.87096540275824e-18	5.53267675974204e-17	8.75496201519435e-18	1.11036904309528e-17	-2.33850308840234e-19	2.72480332184745e-17	-2.63075095234588e-17	-4.78046799813511e-17	-1.00182045819218e-17	8.05954743194947e-18	4.30052279111647e-18	-3.64496108248435e-17	3.08023841523891e-17	2.70724870350751e-17	1.30684583660085e-18	1.08226925862965e-17	8.25315658580418e-18	1.99437008235523e-17	4.02583032801781e-17	8.69718692661428e-18	-5.51501469684159e-20	-3.64372044881977e-18	1.08004120455847e-17	3.12980787645007e-17	1.35550690606512e-17	-2.78164676041511e-19	9.61525600914825e-18	-3.59100613911383e-17	4.81788754612467e-18	3.71277773470117e-18	1.82235263760011e-18	-1.02310255730149e-17	2.54003997244954e-17	-2.14801632355273e-17	
0.875	4.36836297101809e-15	4.32132987690136e-15	-2.39861324855734e-17	4.39981134219284e-15	-3.96116095704949e-15	2.45691126016767e-16	1.07057633818302e-16	2.82752187178291e-16	-1.32335478077663e-16	-2.37012067261685e-16	-3.30450094667917e-16	-1.1525150944406e-16	2.11969986852188e-17	5.71644373631167e-17	7.5439835652417e-18	2.56457024862822e-16	-1.40352004770137e-17	-1.82550642480104e-17	-1.49267861099714e-16	-1.01343793172858e-17	1.39289687008082e-16	-7.35653675194042e-17	-5.18179352900938e-17	-1.84419171103368e-16	-9.89656475653558e-17	9.1947497175127e-18	1.69188946269615e-16	-1.62557694340471e-16	3.36413327302273e-16	7.79423823325307e-17	-2.84658323229406e-16	-2.7867664262519e-16	-1.61275254731966e-17	-2.07072187718172e-16	1.32623785049928e-16	-1.72131503036826e-16	-7.27525369527697e-17	6.63987574982406e-17	-1.32037319530385e-17	-4.3740330151666e-17	-1.20442888816843e-16	-3.36921986404583e-16	-6.41838346471064e-17	6.62214201506089e-17	-6.99195066801686e-17	-2.13341426151277e-16	-2.20822092321495e-16	-3.29752704255431e-16	2.99451219897043e-16	-1.10962148732233e-16	-3.24058078311958e-17	-2.40530525169549e-17	-2.15078287360329e-16	5.49353770782009e-17	-3.29622262145041e-16	1.09581314750109e-16	-1.18962366315358e-16	-1.1695518251617e-16	-2.02218586050863e-16	6.18414824720863e-17	-8.07881533009138e-18	-1.45192822663282e-16	-3.21189015092299e-16	-8.35146375672343e-17	-9.87442309315665e-17	-8.3982807595795e-17	1.25648398130168e-17	2.17478862930566e-16	-9.6185157843758e-17	1.28048742079127e-17	-1.13756352812102e-16	-1.81668219355633e-16	-3.16916086370366e-16	3.33205646106016e-16	1.85916821244382e-16	1.58459001308728e-16	4.16500800783432e-17	
1.125	2.73953873456514e-15	2.27056198172895e-15	-3.11965301837008e-17	2.69323824837989e-15	-3.01587345104481e-15	-3.35062610768781e-16	-5.86712229501215e-17	-4.06062026973276e-16	-3.24929073136269e-17	4.02731009743924e-16	3.92481962614863e-16	9.02507975881863e-18	-1.04913612186106e-16	-5.89984125167892e-17	4.85203236592801e-16	2.35720325635071e-16	-8.03284942698333e-17	-5.1701023320935e-17	-3.23982378895262e-16	2.42393220269317e-16	-9.49027371380261e-18	-3.68032857288201e-16	-1.01505583457198e-16	2.68485651534539e-17	1.26454843334796e-16	-7.58199371484413e-17	-7.96051737716442e-17	-4.19105353239292e-18	1.21454537714053e-16	-3.54092741658883e-17	2.00605889131217e-16	4.9628392343856e-16	9.26532004419011e-17	-1.52330117764153e-16	-1.24883201080438e-16	1.61993262158438e-16	-2.21632847032054e-16	-2.50680966975953e-16	-9.20502089186204e-17	-5.70045013667143e-17	1.08053587249586e-17	6.41461871597291e-17	-1.14094676841432e-16	-2.98142364477403e-16	3.50267265385708e-16	3.58382389731226e-16	1.14215706820857e-17	4.36998841378908e-16	-1.37120910690867e-16	1.42381880933758e-16	8.28086021447216e-18	1.60443960816866e-16	2.59448141512569e-17	1.2734510857507e-16	-1.90952856792562e-16	-5.33564655891461e-17	1.27117217248128e-16	-5.44270532582049e-18	-1.72350123792304e-16	1.32014559105353e-16	-4.1689213635355e-16	7.75681298839597e-18	1.7816435206741e-16	8.39520994995345e-18	3.48637140440106e-17	-1.21070878214901e-16	1.02176737723754e-16	-1.591673413005e-16	2.20703705467199e-17	-1.46748773248873e-16	3.35673848787313e-16	2.34351226635232e-16	4.76585440314858e-17	2.86797648914736e-16	-1.08055331649014e-16	-3.75677219912962e-16	1.16632354551014e-16	
1.375	9.94636100438254e-15	1.00691656716629e-14	-1.44324824227592e-15	1.01511086518929e-14	-1.00999643536186e-14	3.58861098181674e-16	-2.28175152879643e-15	-5.2433671108255e-16	4.2012506564054e-16	1.99493408070894e-15	-1.31417295682794e-16	6.28188161773178e-16	7.01713812160212e-16	2.61676083435479e-16	-3.28390228256582e-16	7.50290451374827e-16	2.69037535665157e-16	-1.12057965044915e-15	-8.57490401754154e-16	-2.88333413407611e-16	3.14532321841943e-16	-1.59893473613867e-15	-3.3897949360819e-17	-1.39839779788289e-15	5.96788251421725e-16	-1.02653981340612e-15	-7.59775414845109e-16	-9.7210865680902e-16	-1.58648507757415e-16	5.55329607745964e-16	1.12093169663684e-15	-1.95159265568535e-15	-8.76421598488871e-16	-1.53152782214642e-15	-1.18391525588399e-16	-9.3912425431375e-16	-2.99810465808477e-16	-8.02084835467196e-16	-9.53825566221551e-17	-2.96120366327032e-16	-2.23041636572275e-16	2.23592270475837e-15	-8.07518112974281e-16	4.78688170539511e-16	5.0577110878614e-16	1.12179366053147e-15	4.26963529594256e-16	1.55537766784742e-15	5.15470179709198e-16	-4.83705062518969e-16	-8.41697805566752e-16	1.16815604488289e-15	3.53414897922289e-16	3.79367584199909e-16	-8.19234832383037e-16	-5.38281281722966e-16	5.05052322886999e-16	3.55957239362885e-16	-7.55307346601928e-16	-8.24931546423868e-16	-2.38508234635978e-16	1.49524655709957e-18	4.56987118451395e-16	5.78815284721533e-16	-4.92165526057268e-16	-1.26844378380177e-15	3.38024937324137e-16	2.48372261650207e-16	7.18011956728142e-16	3.27768886603486e-16	-3.74642603154088e-17	-5.58850476906639e-16	2.96142925625881e-16	-2.19307982747854e-15	8.92751192916349e-16	2.02332590505042e-16	1.726176471564e-15	
1.625	9.59127834578233e-15	9.87491679072394e-15	5.26822157915448e-16	8.59759881090991e-15	-9.88792721917003e-15	2.07170719425367e-15	2.10517835245359e-16	2.70360773983612e-15	1.73438424255103e-16	-5.33469025767917e-16	-2.57324061497057e-15	-2.51791652676898e-16	-2.51801394125316e-15	-5.12039521219457e-16	-1.16317810818204e-15	-9.39759398988548e-16	4.84092515902662e-15	1.96978763679822e-15	-1.25068951999565e-15	-2.38130241272859e-15	-3.44680200174862e-15	2.26463459575133e-15	3.67573098330491e-16	1.57964495301696e-16	-4.13817961907282e-15	-8.22627870764191e-17	2.76777240841997e-15	-1.5212368985093e-15	-4.92882359989043e-16	-2.15910363053425e-15	-1.14757373085427e-15	-3.08359131635934e-16	9.41358899245906e-16	-1.99253499648542e-16	-1.26509193342631e-15	8.42750451034182e-16	-2.01375431915807e-15	4.33466297574645e-15	-6.90951808768267e-16	2.16191622603542e-15	6.78730354212875e-16	-3.45395222638047e-15	-2.04679250098556e-15	-1.34277753633022e-16	7.35315619838083e-16	-3.93237591736005e-16	-1.64614807295823e-15	-1.05551500646336e-15	-6.16085861846754e-16	-1.20350241228757e-15	3.27267829973516e-15	-2.24432558511645e-15	-9.58162801455087e-16	-3.2260095714716e-16	-3.07883719492766e-16	-4.0042258739536e-16	-1.20139252584345e-15	-1.83080629143201e-15	-3.93120060783375e-15	-2.79331214400336e-15	2.68425496123062e-15	1.09607191819806e-15	2.91341823705095e-15	2.20317831160458e-15	9.90086019383222e-16	2.62169291040106e-15	5.53605365968595e-16	9.43102541997418e-16	-1.65826888350271e-15	-1.09867351884036e-15	1.64543986797759e-15	8.89214246273483e-16	-1.79610184922514e-17	1.8253197467618e-15	1.580023917046e-15	1.9699255615558e-15	-2.68144375523835e-15	
1.875	5.81202570408312e-15	5.26328599159017e-15	3.37168600686045e-15	3.63523127788816e-15	-4.72210567192972e-15	-3.79559138282105e-15	-2.72294384293913e-16	3.22499856488011e-15	-1.67999318136204e-15	2.28240181851801e-15	9.48891356130746e-15	2.96784971695725e-16	2.42570314214854e-17	3.14973157089165e-15	9.51396377200852e-17	8.44339984638826e-16	-4.90189092348628e-15	-2.21590496894327e-15	-1.81847888601861e-15	7.90117141981769e-15	3.78958434354707e-15	5.16273128652414e-15	-2.20249620627652e-15	2.44686008532254e-15	2.34340037485703e-15	-3.92018636159292e-15	-2.26889219563968e-15	1.46734639341968e-15	3.05923451171858e-15	-2.41268100399006e-15	1.87337316331176e-15	2.6862226183283e-15	-3.24576890846328e-15	-5.20579513237012e-16	2.1631923358382e-15	1.90211454079354e-15	-1.84304142894921e-15	-7.38683556006774e-15	-4.51679622200127e-15	-6.74716041750138e-15	1.80391347417761e-15	1.20020513867789e-15	2.37128954029693e-15	-5.73831419141675e-15	-3.72790407368655e-16	4.19687418304089e-16	-1.75032724743617e-16	3.84018889347405e-15	5.32930832357671e-16	1.1393904283091e-15	2.63175543621967e-16	-1.38923995700323e-15	1.60586366524713e-15	1.09703569598734e-15	5.03556789548021e-15	-1.33325053305258e-15	7.80032129669227e-17	-3.41881763991608e-15	-2.76371065157738e-15	-2.59420648857173e-16	-2.69455096792864e-15	1.87841079173709e-15	6.84927003076762e-16	-5.42163962838816e-16	-1.47106390572345e-15	-3.42427937779914e-15	9.4743190208378e-16	5.15552667055276e-15	2.83050492272771e-15	-1.14620164437448e-15	-3.98425923569719e-15	-5.02075912710588e-17	-4.1273971483931e-15	-2.38295212923592e-15	2.37839420013589e-15	-1.7242920651164e-16	1.38624022739858e-15	
2.125	5.21456161785859e-16	5.40320656943983e-15	-1.01982232328699e-17	4.93996217349975e-15	-3.30914347561043e-15	6.27888423978935e-15	2.95677565203169e-15	5.5035202575955e-16	4.04562019051082e-15	-8.47020253790775e-16	-3.01482215231382e-15	-2.31119473590936e-15	2.62404931511956e-15	3.0622560552823e-15	-3.16181929801728e-16	2.20455259556166e-15	-5.61457333765364e-17	-2.51042205157953e-15	2.73407804200414e-15	-7.25215972547587e-16	-4.00971522325935e-15	4.01687096878207e-15	1.25309248083596e-15	-4.88046134891846e-15	-2.72270527778254e-16	-1.90684489722056e-15	-4.18495445414975e-15	3.15408746053968e-15	-1.12636751884712e-15	2.39695492216737e-15	-2.35545173562111e-15	2.77133933734873e-15	7.30678621454567e-15	1.42567792503585e-15	3.01026505124952e-15	2.79483044081373e-16	5.22843254380816e-15	2.02446536822467e-16	5.76160857837869e-15	2.10672886674463e-16	2.02521918359912e-16	-1.04838741852658e-15	5.49559431733572e-15	7.02123641598041e-15	-8.64922881149541e-15	-7.38682628380114e-15	-5.70445755383773e-16	-5.29870300803419e-15	1.53317010179678e-16	-3.44266575703322e-15	1.53437508584794e-15	-2.79173542189882e-15	-2.23051136027505e-15	-6.78119314968928e-15	-6.5787790348909e-16	-4.35686432030733e-15	5.27428736086011e-15	2.66360254931124e-16	5.7413297119199e-15	-1.02192198598165e-15	-1.27017475149451e-15	-9.08630974522195e-15	-6.20395079475044e-15	-2.86216778069473e-15	2.38897289656113e-16	2.29136967038446e-15	-5.96631371903093e-15	-5.02152581561958e-15	-2.93185737931821e-15	2.86552197725009e-15	3.53696619953939e-15	1.56272655267845e-15	4.89324212781545e-15	6.70443674209491e-15	-8.14808669933182e-15	-3.86172753841822e-15	-1.78385838555899e-17	
2.375	2.96838336325287e-15	1.46817157230693e-15	-3.09119018497702e-15	1.00080988126458e-14	-4.84799355871392e-15	1.42502011682796e-15	8.58392485878044e-16	1.74693554261987e-16	-1.88769779928413e-15	-1.11248661963685e-15	-2.8494602711302e-15	4.62552733440208e-15	3.66227579166949e-15	-4.06765841008195e-16	5.68484568014326e-15	6.22644877907382e-16	3.30682084180506e-15	-1.85433161077821e-15	2.98248754711278e-15	-5.08734997404588e-15	1.00653559699131e-15	-1.68366845348181e-15	8.58438415861336e-15	6.10717581788313e-15	-1.14705105901048e-16	7.66372354591317e-15	-3.78543762177181e-15	1.21262308512494e-15	-8.71228355596132e-15	5.31760655102899e-15	4.88969120504998e-15	2.30131945171202e-15	5.79365706541494e-15	-6.41534163630857e-16	-1.6755974337948e-15	-4.75746713412784e-15	2.94062138222961e-15	1.20609461292792e-14	-1.95061956251129e-16	8.51173319608832e-15	-4.47870755673421e-15	3.98685529588179e-15	-6.90649834597613e-15	3.27743364490088e-15	2.76635319903632e-15	-7.88859641408825e-16	-9.45849986779925e-15	-9.62892998113607e-15	-7.33628348494329e-15	1.28803471239798e-16	-1.02881871883048e-14	-2.3425455749581e-16	2.65709346515198e-15	-5.83624595961307e-15	4.03223234581586e-15	-6.75971670026005e-15	1.59005530479949e-15	6.48124712491024e-15	4.20200450170604e-15	4.15776501068215e-15	-7.6022974938908e-15	2.99284871318813e-15	6.183933920471e-15	7.71878584035645e-15	-5.55580357479641e-15	4.76838780182286e-15	3.14967959453014e-15	-3.53806280172268e-15	2.17676779133815e-15	4.58601394087184e-16	2.16760314819893e-15	-6.22065446402098e-15	2.49193095838142e-15	-2.08232154085866e-15	4.10550891042675e-15	3.62926656526528e-15	5.91403037059776e-15	
