# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.0826613	5.11873023650632e-18	-2.11993943769606e-14	-1.75664145790574e-21	2.11993943769606e-14	5.11873023650583e-18	-1.76585723833581e-20	-6.05316394530992e-18	-1.0490166675329e-19	-1.97215226305253e-30	-1.04901666745599e-19	6.05316394531821e-18	-1.7658572385774e-20	-1.84844285335276e-17	2.52885155799711e-19	4.41930374582348e-18	1.64839340381472e-17	-1.98163890085634e-17	-1.64839340381418e-17	4.41930374582033e-18	-2.52885155797886e-19	-1.84844285335244e-17	2.37349287353253e-17	2.59750296657131e-17	-4.00126713675821e-18	-1.54729037110282e-17	-5.8500076087006e-17	-4.73316543132607e-30	-5.85000760870052e-17	1.54729037110289e-17	-4.00126713674477e-18	-2.59750296657119e-17	2.37349287353215e-17	6.59321652702282e-17	-8.98102680050346e-18	6.9693752213171e-17	1.51739972673084e-17	-3.22344317118732e-18	3.67477895291923e-17	2.75447109771939e-18	-3.67477895291929e-17	-3.22344317118342e-18	-1.51739972673103e-17	6.96937522131793e-17	8.98102680050344e-18	6.59321652702242e-17	3.54305857147513e-19	-6.41269971534065e-17	1.76471860130567e-17	3.56478542578342e-17	-2.03309651264775e-17	-1.58880562619767e-17	4.52772713803045e-17	-2.2186712959341e-30	4.52772713803036e-17	1.58880562619696e-17	-2.03309651264758e-17	-3.56478542578267e-17	1.7647186013058e-17	6.4126997153408e-17	3.54305857145701e-19	7.16277613432538e-18	1.65075324819988e-18	-2.51891645784143e-17	-1.21631151004289e-18	-6.18442318171853e-18	9.39121886362508e-18	6.69605413284683e-18	-3.39239702112211e-17	4.15609826491484e-17	3.39239702112127e-17	6.69605413284535e-18	-9.39121886362951e-18	-6.18442318172632e-18	1.21631151004437e-18	-2.51891645784118e-17	-1.65075324820183e-18	7.16277613432478e-18	
0.413306	-5.39964544291474e-18	2.23628141217681e-14	1.85303994695154e-21	-2.23628141217694e-14	-5.39964544201899e-18	1.86276755124291e-20	6.38536067502447e-18	1.1065865159295e-19	4.53595020502082e-28	1.10658653774742e-19	-6.38536067669015e-18	1.86276777534351e-20	1.94988513101587e-17	-2.66763450229447e-19	-4.6618345309244e-18	-1.73885699976136e-17	2.09039096009848e-17	1.73885699962288e-17	-4.66183453066052e-18	2.66763448263754e-19	1.94988513080499e-17	-2.5037498234393e-17	-2.74005355933696e-17	4.22085611630882e-18	1.63220544842323e-17	6.17105519372417e-17	-7.35908616958051e-28	6.17105519362101e-17	-1.6322054482469e-17	4.22085611536742e-18	2.74005355969974e-17	-2.50374982331775e-17	-6.9550513123183e-17	9.47390427026291e-18	-7.35185353634398e-17	-1.60067440754965e-17	3.40034529962148e-18	-3.8764502985097e-17	-2.90563604001885e-18	3.87645029873104e-17	3.40034529977735e-18	1.60067440767048e-17	-7.35185353656685e-17	-9.47390427241744e-18	-6.95505131193176e-17	-3.73750097678116e-19	6.76462776094565e-17	-1.8615661084148e-17	-3.76042034264751e-17	2.14467255805432e-17	1.67599905160147e-17	-4.77620815856253e-17	7.63839223383533e-28	-4.7762081585615e-17	-1.67599905186752e-17	2.14467255819997e-17	3.76042034253619e-17	-1.86156610821805e-17	-6.76462776133493e-17	-3.73750096596569e-19	-7.55586836411491e-18	-1.7413463286379e-18	2.65715423286881e-17	1.28306250784861e-18	6.52382337007183e-18	-9.90660763157215e-18	-7.06353265600495e-18	3.57857128714599e-17	-4.38418435228331e-17	-3.57857128735829e-17	-7.06353265699951e-18	9.90660763080775e-18	6.52382337245833e-18	-1.28306250807176e-18	2.65715423274253e-17	1.74134632888901e-18	-7.55586836919537e-18	
0.743952	-1.59590169177849e-18	6.60948190537848e-15	5.38877110835598e-22	-6.60948190728224e-15	-1.59589590593597e-18	5.50093557159438e-21	1.88724042420435e-18	3.27071540897963e-20	-4.5332975616194e-24	3.27071486528191e-20	-1.88724897639107e-18	5.50589049241439e-21	5.76302845534195e-18	-7.88539522744157e-20	-1.37782845586713e-18	-5.13931409601188e-18	6.17830516222071e-18	5.13931592674245e-18	-1.37783264313677e-18	7.88466164994557e-20	5.76301181569893e-18	-7.39999878727699e-18	-8.09841383393289e-18	1.24749370734108e-18	4.8240951662617e-18	1.82389725729818e-17	5.03415747908064e-24	1.82389729622027e-17	-4.82408440753859e-18	1.24749508800279e-18	8.09842652079185e-18	-7.40000023093408e-18	-2.05561468174924e-17	2.80008251589533e-18	-2.17289157286849e-17	-4.73090080210079e-18	1.00498585807936e-18	-1.14571076717e-17	-8.58796535555813e-19	1.14571052737096e-17	1.00498862783649e-18	4.73090536707967e-18	-2.17289077367723e-17	-2.80007732736465e-18	-2.05561254656052e-17	-1.10472645784144e-19	1.99933093025054e-17	-5.50198356161636e-18	-1.11141778054314e-17	6.33873487070348e-18	4.95352655658561e-18	-1.41164084091523e-17	-3.7874679217685e-24	-1.4116409503708e-17	-4.9535366384968e-18	6.33873377290404e-18	1.11141664310222e-17	-5.50198876129247e-18	-1.99933185266578e-17	-1.10471405312419e-19	-2.23315579870373e-18	-5.14674887537811e-19	7.85341285909589e-18	3.7921542247882e-19	1.92817723396666e-18	-2.92796134566006e-18	-2.08766719215867e-18	1.05767058372563e-17	-1.2957733668668e-17	-1.05767036786103e-17	-2.08766843735221e-18	2.92795827611314e-18	1.92817397450118e-18	-3.79217682861124e-19	7.85339914930904e-18	5.14680039693536e-19	-2.23318010794443e-18	
1.0746	5.90469634412304e-18	-2.44349656997388e-14	-1.09809067605015e-20	2.44349538545042e-14	5.89796197052083e-18	-9.59833816493135e-21	-6.97729687116708e-18	-1.29559822971275e-19	-3.90518649193139e-21	-1.33480414205252e-19	6.97244619962013e-18	-1.61021902023515e-20	-2.13037808141105e-17	2.93691372529107e-19	5.07595933467591e-18	1.90001247564432e-17	-2.28350135106013e-17	-1.89797351506282e-17	5.11259032230108e-18	-2.97719489574692e-19	-2.1320533001144e-17	2.73515320897955e-17	2.99318381655163e-17	-4.63515200161612e-18	-1.78492652811021e-17	-6.74211336463305e-17	5.45297463217031e-21	-6.7417068216934e-17	1.78235430354576e-17	-4.60810177076548e-18	-2.99232170065375e-17	2.73636887259944e-17	7.59941717640094e-17	-1.03656121000898e-17	8.03126873006176e-17	1.74732337580792e-17	-3.70038442187828e-18	4.23584952829824e-17	3.17179798791668e-18	-4.23813424388198e-17	-3.73121220194739e-18	-1.74890628050661e-17	8.03268846074637e-17	1.03561144014691e-17	7.60080249680466e-17	4.13716333526035e-19	-7.39233651834402e-17	2.03297439674612e-17	4.10840023083586e-17	-2.3414035301475e-17	-1.8295346875445e-17	5.21819328022671e-17	-5.33179174961194e-21	5.21776618684532e-17	1.83283208921665e-17	-2.34381464746062e-17	-4.10909923165044e-17	2.03255140448165e-17	7.38981079216445e-17	4.09885711979568e-19	8.25928450236553e-18	1.89592512203478e-18	-2.90413546397151e-17	-1.39678088879003e-18	-7.10971331131128e-18	1.08452580100768e-17	7.70899789582424e-18	-3.91028489012259e-17	4.79048215866736e-17	3.91248030793423e-17	7.72889865313541e-18	-1.08214783876196e-17	-7.12637892856137e-18	1.40245136935272e-18	-2.90256775205404e-17	-1.90952866641422e-18	8.2455308836243e-18	
1.40524	2.30294555286335e-18	-3.88235316690996e-15	-1.34497004904233e-18	3.88379217412062e-15	1.16494490164117e-18	2.96916736024908e-19	9.26166577311502e-19	-1.10549394141242e-18	-1.26192326046664e-19	-7.92742674889337e-20	-3.04344996515386e-19	-1.04171786040629e-19	-3.50726699369394e-18	6.83590158035593e-19	2.87982009702555e-19	1.17652912214585e-18	-2.27000230067253e-18	-3.31074352947539e-18	3.33444348001007e-18	7.68067179524827e-19	-4.02669376347936e-18	4.32769568207772e-18	3.55499036084341e-18	-5.12008850336639e-19	-4.99321387209133e-18	-9.14794598723076e-18	-7.38797940723086e-20	-1.09600368412486e-17	2.02294738276427e-18	-2.2014967430492e-18	-4.08347199534134e-18	4.67940674705289e-18	1.25784281584175e-17	-3.41863508302176e-18	1.07348108181259e-17	2.08350469434953e-18	-2.92139312262435e-19	9.00197745915933e-18	-9.39753298956181e-19	-6.2840082794704e-18	-2.79265866268401e-18	-2.33501516340557e-18	1.1797045233405e-17	1.19351859752495e-18	1.22262831250634e-17	3.80420804582241e-19	-1.17047391064579e-17	1.01099643622195e-18	6.45078986228315e-18	-4.64004748659008e-18	-1.02768382616652e-18	6.59953724353276e-18	1.69042448304371e-19	8.15270371153988e-18	4.85659247846046e-18	-2.36910485656218e-18	-5.91209163659713e-18	4.21414733136261e-18	1.13324222937601e-17	-1.85628295460215e-19	1.07896097082945e-18	-1.49341323457758e-19	-4.46586427568013e-18	6.8810384047998e-19	7.80040091724194e-19	1.7760361047594e-18	1.21108404423252e-18	-8.30268036443204e-18	8.54281082242929e-18	5.36783269639589e-18	2.82721682585566e-18	-3.18131845769279e-18	-6.3776919451441e-19	-9.59696832640092e-19	-3.36423117389623e-18	-2.44170474516863e-19	1.06057943486084e-18	
1.73589	-3.57220706318348e-17	-1.170934829117e-14	2.7316672308583e-16	1.18102900471004e-14	3.43948133706513e-17	-1.04193520788021e-16	-9.68636957819867e-18	3.47574662170834e-17	2.83454375148233e-18	4.24851959375017e-17	-5.58836971812006e-17	1.35709726070261e-17	1.43802753492215e-16	3.79475239373048e-17	9.53908692105544e-17	-3.7350346581716e-17	-2.23971871998243e-16	-2.08402972338758e-16	1.9167767795306e-18	4.79130146594977e-17	6.290310415114e-17	1.94970526210685e-16	3.14564863618951e-16	3.28981857466752e-16	4.62874643303579e-17	1.05119507054343e-17	-8.10829457283122e-17	-1.00902797891235e-16	1.16612738536937e-17	-1.44985488488851e-16	-1.36107179299009e-16	1.0882960916371e-16	4.61569092418483e-17	1.39445379495213e-16	3.99938548185946e-16	2.04048369662753e-16	-2.85146731276893e-17	8.94149769210936e-17	5.61094380269096e-17	1.71890363097954e-16	-6.66601826072164e-18	8.97599914875036e-17	1.38325063698051e-16	-5.1599999990104e-17	1.24164573340177e-16	-2.32343576136071e-16	-4.1244571326886e-17	8.50567777644535e-17	1.59724431408426e-16	-2.16273131351259e-16	-4.96562212509382e-17	-8.26708802603275e-17	6.25552434349476e-17	1.93111151995702e-17	-1.17631363587274e-17	5.64294128211867e-17	8.38794351367845e-18	-3.27643474676055e-17	-2.05085069895168e-16	-1.13927060932959e-16	-9.20324853674245e-17	3.55834957360376e-17	2.54031825891308e-17	-2.16026808037081e-18	-2.36196976160589e-16	-1.94697376015463e-16	-4.63836848628913e-17	-7.30877178555514e-17	5.60118682649576e-17	-1.80593383014979e-16	4.87795606392307e-17	-1.2054321841996e-16	-1.34088943302218e-16	-1.40946186290283e-16	1.34154127396008e-16	1.74938524515215e-16	-7.46851357757228e-17	
2.06653	-1.3707869272026e-15	2.28181322615931e-14	6.42255374839565e-15	-2.13453470303073e-14	-2.6487558885972e-15	2.7908132843344e-15	-1.94606573683152e-15	-2.65987197896878e-15	-3.298895670114e-16	-2.47932913104897e-15	3.75516572521621e-15	2.93466524847769e-15	1.3503855055297e-15	2.54860122553731e-15	-1.91310924866403e-15	-1.46872395012573e-15	-3.67068175188598e-15	9.89740423552132e-16	-1.29818831862606e-15	-2.82872296638855e-15	1.32261817245576e-15	6.48481629318707e-16	-1.87301506205658e-15	-2.53302147307169e-15	3.41252932049811e-16	2.91250369039621e-15	-2.55094300559927e-16	6.38703928470511e-16	-4.11774532357036e-16	1.08046070316959e-16	-1.60890762958841e-15	-1.95480304676506e-15	2.19078731757386e-16	5.96874918834649e-16	-1.25928751666142e-15	8.69952469545441e-16	-1.3762457595784e-16	3.06205361278021e-15	3.5631155721613e-15	-1.06552204146973e-15	-9.90314761263869e-16	1.99979177092596e-15	8.94767888577448e-17	2.13537546348805e-15	-3.34902357698842e-15	3.23004470739587e-15	8.2126234553482e-16	-4.85191867828919e-15	2.14525165830189e-17	2.33631648334073e-15	1.46136621114926e-15	-2.51752073288492e-15	-6.14893104404322e-16	1.23080685819357e-15	-2.22187079926219e-16	-3.15745357026801e-16	1.029533201465e-16	1.01321963945121e-16	4.29339483567194e-15	-8.65221315652382e-16	-3.47059706951145e-15	-1.25338455684995e-15	7.49672271314381e-16	-2.82992838445303e-15	-4.07714354002266e-16	1.23752741079098e-16	1.27152994696338e-15	-3.64580258861004e-15	-6.78283425584318e-16	6.33337826638644e-16	1.34197017120893e-15	-1.40025953818847e-15	-2.94709936757213e-16	3.46958074178374e-16	-2.35074585018198e-15	1.00533067841032e-15	-1.37382843938953e-15	
2.39718	4.26178177557691e-15	2.10991024457355e-14	-1.61056639269967e-15	-1.48503552108886e-14	1.97734578218356e-15	2.64638942866897e-15	7.28867968804905e-15	-1.00793929297811e-14	2.70377823096253e-15	-2.43550884126732e-15	-4.84180254840567e-15	-6.88024572664296e-15	-1.70934046126193e-14	6.71583405683841e-16	4.1165038848115e-15	1.29088102969596e-14	-4.96777038457878e-15	7.7439454627608e-15	5.42640896167836e-15	-4.5686392883732e-15	-9.59938582956733e-15	8.18584985653219e-15	-6.25341180508561e-16	8.97950939104332e-15	-7.89262306220599e-15	2.26723207128987e-17	1.03926914870088e-14	-4.90338867467051e-15	-2.47480160436834e-15	-2.20469411438371e-15	-1.12578746968068e-15	-6.34454580385231e-15	3.18977785523277e-15	-5.02026383709952e-15	3.26147261555972e-15	-4.14476591183597e-15	-2.50910880824991e-15	-2.63668085043014e-15	4.46164649821926e-15	5.3056690460049e-15	-8.06093638888701e-15	5.81920939561636e-15	1.24276259405167e-14	-5.76585065411002e-16	5.01848362142361e-15	4.49134832234079e-15	1.25709620203132e-14	6.28430521882977e-15	-1.60649522606186e-15	2.51110688934757e-15	6.79128328358669e-15	-3.73488907896587e-15	-1.86517344451619e-14	2.47052885820791e-16	1.17142148835435e-14	7.04286190720295e-16	-8.96799948998746e-15	1.04950529302384e-15	1.98197691845686e-15	5.71182486266333e-15	-5.54662639725621e-15	-2.67020086895462e-15	1.03511403979654e-15	1.25310442406099e-15	1.86491902924134e-14	-1.01568630242833e-15	-4.7392208946572e-15	5.1919421545878e-15	4.62670157435376e-15	-5.72335416488966e-15	2.07845650917213e-15	-4.45816240467575e-15	-4.8742336532909e-15	-2.2957802986103e-15	-2.59410190447994e-15	9.61727154052159e-15	-8.74397692039316e-15	
2.72782	9.25094788851604e-15	-6.4700399048825e-15	1.63818432037846e-14	-2.1528535916236e-14	-2.69900167577784e-14	1.19958426368362e-14	-1.22515458071032e-14	-1.99039425793053e-14	1.88789649977964e-14	1.16644510672627e-14	1.07945634725848e-14	-5.77786008885184e-15	-3.42695053204573e-14	1.46701993258768e-14	-1.99515333900863e-15	1.99237108695516e-14	-3.86910714808178e-14	-2.07214372021336e-14	2.13442330864686e-15	2.51438862649452e-14	-5.22582148991366e-15	-1.24655995473788e-14	6.27992139753762e-15	2.50903582067731e-14	8.63999394966868e-16	1.39473594857072e-14	3.90624005928367e-15	6.94240540730133e-15	4.84020139615649e-15	3.46530713455587e-15	-4.48961355583357e-15	2.80928223557425e-14	-1.49858428086036e-15	-3.63545378825616e-14	-1.61577221355513e-14	-1.66217788050684e-14	6.44884369082385e-16	-4.14376771457279e-15	1.59660295915071e-14	-2.75683946935543e-15	2.13209092737795e-14	5.49211639318126e-15	-6.91444136425417e-15	-1.93992694913071e-14	-5.41192961717478e-15	-2.22051375158017e-14	-9.00242194402075e-15	-8.02225331186557e-15	-8.80996113635833e-15	-1.84889111282465e-14	-6.48186969835895e-15	-1.53902865326927e-14	-5.65107463357586e-15	-3.16608727548085e-15	2.53678674664399e-15	-2.22615678656448e-14	3.2765514573497e-14	-1.77170371116127e-14	5.88055460125668e-15	-4.1555852464915e-15	2.14341048504917e-14	2.11330588953681e-14	-2.2611553859962e-15	1.17946575398292e-14	-1.16699947930135e-15	-1.92637197886009e-14	8.730822824699e-15	7.20794258056031e-15	2.89420196801819e-14	6.23274960640514e-15	-2.19712353398976e-14	-4.73194823913444e-15	3.02098284081709e-15	1.58940401644387e-14	-1.75454861732281e-14	-2.49188486025858e-14	1.18350011919933e-14	
3.05847	-6.77625030669245e-15	3.89295780998149e-15	-1.06665181096547e-13	-1.09915417865387e-14	5.58075139187423e-15	-3.30779653165837e-14	-4.41299380727266e-14	4.81562146597223e-14	-7.54609350811552e-14	-4.3594777327097e-14	-1.70517771142325e-15	6.54382559944495e-14	8.81068916376561e-14	-2.0451470416627e-14	4.50875520266196e-14	-2.56233675415718e-14	6.62524110211111e-14	-3.59666634306387e-14	1.57518472209868e-15	-3.40924121302822e-14	2.60707774031229e-14	1.33659755315556e-14	2.81543002074505e-14	-2.2375191021114e-14	1.27238051577899e-14	-2.40775669354267e-14	4.16103351415988e-14	1.1343060721692e-14	2.55698762406482e-14	2.72511197702749e-14	1.79711878660814e-14	-4.71975733449226e-14	-1.92040763573476e-14	6.32377374316821e-14	2.01892556484482e-14	1.33868545949324e-14	-8.63174805905543e-15	1.48082117220732e-14	-8.99265339884399e-14	1.38711356954101e-14	-3.77871910161229e-14	4.9720725049107e-15	3.89939529095576e-17	3.90472969131734e-14	-2.12964038905476e-14	1.575758804098e-14	1.80668439232976e-14	2.51303631648783e-14	5.27431374607942e-15	-3.91129508356686e-15	-1.56600131104663e-14	3.87401293509638e-14	1.95847847710802e-14	-6.87538452158731e-15	-9.42222869662504e-15	-2.44368647307936e-15	-4.50934730464681e-14	-1.99750320837297e-14	2.57488065310302e-14	-4.5758470358687e-14	-2.17397157731582e-14	-1.06621652772689e-14	-1.78889102632428e-14	-2.13482398367277e-14	-1.58531142227584e-14	2.58013973357181e-14	-4.17109322989798e-15	-1.87430562706079e-14	-4.50854302491594e-14	4.60684416522482e-15	1.42874166873764e-14	1.7045795230122e-14	4.83667463425347e-15	1.00033680839423e-14	3.00448893782005e-14	-2.10313879122199e-15	1.41915616687963e-14	
3.38911	-1.31519046279129e-14	-1.45813771739399e-14	2.2864977511544e-14	6.60959203108721e-14	5.51592395265235e-14	1.10908869168964e-14	1.0082928842545e-13	-4.0243311052604e-14	6.65828254180655e-14	-2.82310632893841e-14	5.68046607513477e-15	-9.02204148970418e-14	-6.88069273689504e-15	-1.3577889205525e-14	-5.22418806432657e-14	-2.20676411130564e-14	4.12083936951611e-14	1.27982322755563e-13	2.06924094972974e-14	-3.56899012904835e-15	1.11679521714013e-14	-2.87333058896417e-15	-4.34824642063559e-14	1.25228362953072e-14	-1.35738035223649e-14	4.70224017671387e-14	-7.1333701742537e-14	-4.38496303939645e-14	-1.92834219027892e-14	-2.10324582664676e-14	-5.93142108710285e-14	4.79525896391951e-14	4.06143663727496e-14	1.09838823218012e-14	-9.35554677144324e-15	6.2817371039077e-16	3.33312521096427e-14	-1.45013779238467e-14	3.09430245595323e-14	-2.2631374154597e-14	8.99827121452991e-15	2.02695622254163e-14	-7.97760972290309e-15	9.01142165262266e-15	3.92937947874969e-14	6.39617319178693e-14	-6.10286546111768e-15	-2.863009533664e-15	1.73421033542459e-14	-1.35958111476508e-14	7.13660089651946e-14	-4.64209765125507e-15	-2.2661024180298e-14	6.29690142960375e-15	1.49975189502225e-15	-1.08029068752271e-14	1.34948910928931e-14	8.78277136674311e-14	1.19557429506677e-15	4.22654854126746e-14	3.66831399214992e-14	-1.88386919501739e-14	6.24185193429887e-14	-1.61050924091546e-14	-4.38635545479695e-14	-3.23122236739136e-14	-1.17745802672044e-14	7.41086445909251e-15	-3.00090190516798e-14	5.79242155734039e-14	4.19764256474049e-16	-8.21784322411851e-14	-5.39516114492518e-14	-5.4341589823537e-14	-3.42526236695841e-16	5.63503343636031e-14	-1.77616575908502e-14	
