# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.0826613	-2.12012609539094e-14	-2.11993617199457e-14	7.88860905221012e-30	-2.11993617199457e-14	2.12012609539094e-14	-1.51148412035967e-19	2.14096810710705e-18	-1.66056134606887e-19	-4.66332506207601e-21	1.66056134600971e-19	2.14096810710947e-18	1.51148412043166e-19	1.84115449274446e-17	1.50251399582691e-17	-4.45938783998326e-18	1.60403245959266e-17	-4.14151975241031e-30	1.60403245959323e-17	4.45938783998543e-18	1.50251399582677e-17	-1.84115449274476e-17	8.47923202338711e-20	-2.67905015541014e-17	5.33961648925864e-17	5.15919220966183e-18	-5.99788553944248e-17	-6.19519353136115e-19	5.99788553944258e-17	5.15919220966146e-18	-5.33961648925881e-17	-2.67905015540997e-17	-8.47923202389802e-20	6.58007370823483e-17	8.55270701830582e-19	-6.68403419340703e-17	4.9234060069521e-17	-7.22819897898297e-17	3.398610444385e-17	7.88860905221012e-31	3.3986104443855e-17	7.22819897898279e-17	4.92340600695235e-17	6.68403419340675e-17	8.55270701823199e-19	-6.58007370823511e-17	2.7156054100011e-17	-6.38175738393404e-17	-4.43184770039195e-19	-4.04436568165327e-17	5.45791475980494e-17	8.68011501138807e-17	4.4214849219008e-17	1.06618525337515e-18	-4.42148492190033e-17	8.68011501138853e-17	-5.45791475980504e-17	-4.04436568165317e-17	4.43184770041888e-19	-6.38175738393422e-17	-2.71560541000075e-17	-1.73792717817319e-17	-5.14431713430571e-17	-2.51840347397043e-17	-1.12362892695091e-19	8.37314894175981e-18	-5.88236098659897e-19	-4.9103996074345e-17	-3.4635703766712e-17	5.37411491681814e-30	-3.46357037667155e-17	4.910399607435e-17	-5.88236098668234e-19	-8.37314894175776e-18	-1.12362892694771e-19	2.5184034739703e-17	-5.14431713430579e-17	1.73792717817287e-17	
0.413306	2.23647831361931e-14	2.23627796725296e-14	-6.74476073963965e-28	2.23627796725295e-14	-2.23647831361941e-14	1.59443407920022e-19	-2.25846412828646e-18	1.75169259098305e-19	4.91925221419631e-21	-1.75169257714248e-19	-2.25846412617053e-18	-1.59443408322094e-19	-1.94219679064907e-17	-1.58497175096803e-17	4.70411840846179e-18	-1.69206153301168e-17	3.84175260842633e-28	-1.69206153310717e-17	-4.70411840980384e-18	-1.58497175091676e-17	1.94219679057617e-17	-8.94457069531878e-20	2.82607604429088e-17	-5.63265388066007e-17	-5.44232794904045e-18	6.32704864536676e-17	6.53518486536706e-19	-6.32704864557979e-17	-5.44232795009615e-18	5.63265388068697e-17	2.82607604435467e-17	8.94457080211206e-20	-6.94118721610242e-17	-9.02207832294538e-19	7.05085303746917e-17	-5.19360182539697e-17	7.62488150927611e-17	-3.58512570009993e-17	-7.53362164486066e-29	-3.58512569996466e-17	-7.624881509137e-17	-5.19360182554719e-17	-7.05085303749239e-17	-9.02207835178022e-19	6.9411872160953e-17	-2.86463744853313e-17	6.73198732184037e-17	4.67506680632873e-19	4.26631989555704e-17	-5.75744434582115e-17	-9.15647848689179e-17	-4.6641353865166e-17	-1.12469735777375e-18	4.66413538676912e-17	-9.15647848685805e-17	5.7574443458394e-17	4.26631989554625e-17	-4.67506678357798e-19	6.73198732197589e-17	2.86463744858675e-17	1.8333043734264e-17	5.42663652602761e-17	2.65661309880611e-17	1.18529348106027e-19	-8.83266614278379e-18	6.20518376295973e-19	5.17988163953315e-17	3.65365062304869e-17	-7.67660268393197e-29	3.65365062285683e-17	-5.17988163962257e-17	6.20518378071987e-19	8.83266614287289e-18	1.18529349832017e-19	-2.65661309897971e-17	5.42663652611301e-17	-1.83330437339454e-17	
0.743952	6.61006386297993e-15	6.60947172500817e-15	1.3120650119998e-25	6.6094717209883e-15	-6.61006385843158e-15	4.71277481865878e-20	-6.67494151149096e-19	5.17762575653206e-20	1.45459900477941e-21	-5.17738074325715e-20	-6.67504980430875e-19	-4.71292166358293e-20	-5.7402946528551e-18	-4.68448737963669e-18	1.39033360588485e-18	-5.00100520807912e-18	1.11393372096835e-25	-5.00100350384877e-18	-1.39032881038666e-18	-4.68448503061849e-18	5.74029546027413e-18	-2.64331374290015e-20	8.35266174259055e-18	-1.66476919723424e-17	-1.60852800651926e-18	1.87000190255039e-17	1.93149991210003e-19	-1.87000201513708e-17	-1.60852299351211e-18	1.6647689434864e-17	8.35265885833904e-18	2.6441157333838e-20	-2.05151383754813e-17	-2.66650317463869e-19	2.08392799140246e-17	-1.53500485447095e-17	2.25358564829627e-17	-1.05960833924383e-17	-3.53621926100373e-25	-1.05960843098614e-17	-2.25358607179069e-17	-1.53500465657476e-17	-2.08392761710359e-17	-2.66659670221925e-19	2.05151464197398e-17	-8.466627947636e-18	1.98968540740828e-17	1.38175221735684e-19	1.26094008062327e-17	-1.70165168222798e-17	-2.70625829061908e-17	-1.37851653513411e-17	-3.32408796571101e-19	1.37851656989439e-17	-2.7062586152203e-17	1.70165178981068e-17	1.26094000584399e-17	-1.38173342780839e-19	1.98968468799915e-17	8.46662540653877e-18	5.41846101927495e-18	1.60387938554147e-17	7.85179099285959e-18	3.50277629888807e-20	-2.61055867429888e-18	1.83403811176016e-19	1.53094920842404e-17	1.07986162271901e-17	6.41578836257067e-25	1.07986166469565e-17	-1.53094902066981e-17	1.83400964798928e-19	2.61055575167436e-18	3.50340335437483e-20	-7.85179217919235e-18	1.60387959416601e-17	-5.41845617840883e-18	
1.0746	-2.44371158376576e-14	-2.44349246800069e-14	8.94556819833348e-21	-2.44349110159294e-14	2.44371152411562e-14	-1.7233032903732e-19	2.46103470914837e-18	-1.86115687694246e-19	-1.1095886467034e-20	1.78932150892495e-19	2.46441825254332e-18	1.76561296787156e-19	2.12293817385344e-17	1.73202820153399e-17	-5.13007838297559e-18	1.85004378734477e-17	-5.45194463324966e-21	1.84892398879758e-17	5.12836041308785e-18	1.73093721819932e-17	-2.12186663313669e-17	9.62197791035951e-20	-3.08732058010211e-17	6.15474359724104e-17	5.96316232677218e-18	-6.91357479157335e-17	-7.06751699051733e-19	6.91414900008992e-17	5.95767137822483e-18	-6.1533404540748e-17	-3.08875072592873e-17	-1.18120576861719e-19	7.58325245551242e-17	9.84468063055858e-19	-7.70442539437146e-17	5.67511736704641e-17	-8.33189040635318e-17	3.91590420921248e-17	2.44545118278599e-21	3.91694512810225e-17	8.33259818071993e-17	5.67458040958973e-17	7.70520881223188e-17	1.00914823444155e-18	-7.58368865548311e-17	3.12944593428864e-17	-7.35653642884453e-17	-5.10294076874689e-19	-4.66193897959216e-17	6.29082116743823e-17	1.0002862786049e-16	5.09620071881004e-17	1.22127327538146e-18	-5.0966436827556e-17	1.00035009346479e-16	-6.29189951623378e-17	-4.66163620378117e-17	5.03138330858058e-19	-7.35575940043582e-17	-3.1289240517391e-17	-2.00309686537074e-17	-5.9296663185307e-17	-2.90204150309058e-17	-1.26530476641306e-19	9.65398049551814e-18	-6.83615606306571e-19	-5.65973671150708e-17	-3.99084517294888e-17	-8.71739829512993e-23	-3.99178713057784e-17	5.65866864554235e-17	-6.70178549466472e-19	-9.66139809007214e-18	-1.35381972486057e-19	2.90181020395173e-17	-5.93067016191494e-17	2.0037228300154e-17	
1.40524	-3.88341288501865e-15	-3.88456094933682e-15	5.34346025432045e-19	-3.8815952637568e-15	3.88368205643126e-15	9.52384826788092e-19	6.63833331589132e-20	-5.27850766585764e-19	9.93728786298016e-19	-2.2538171574257e-18	-3.30192252444786e-19	-3.41283358869642e-19	3.35165049871359e-18	4.38713638781714e-18	-1.4824982616189e-18	4.55593649919792e-18	-4.29545614197361e-19	3.05482840569662e-18	1.40413842801166e-18	2.46917422134881e-18	-2.95374067497276e-18	-7.0041817766417e-19	-3.55184850113546e-18	1.06865388923911e-17	1.18375704635457e-18	-1.03758621592197e-17	-1.76780980662493e-18	1.28360486604018e-17	7.11948675551243e-19	-8.16957068571403e-18	-5.23678683607877e-18	-1.115554190561e-18	1.07242626072716e-17	-8.10354084733604e-19	-1.03554342987322e-17	8.34164936394379e-18	-1.19900337048249e-17	4.28000106361235e-18	6.25671011281797e-19	5.46163373036584e-18	1.28347830919579e-17	8.23509639240075e-18	1.15480910616065e-17	2.0781615122686e-18	-1.08725886206828e-17	4.67113627857617e-18	-1.34113205021615e-17	-8.04353748419655e-19	-7.92014164460255e-18	8.71442359836126e-18	1.5475778220374e-17	7.51814997509471e-18	2.34549078692844e-18	-9.39472837068176e-18	1.64594492102612e-17	-1.16271814122566e-17	-6.46426545140833e-18	-1.19389750399176e-18	-1.28180601315281e-17	-5.97662654967563e-18	-2.09649737105731e-18	-9.0132281580544e-18	-4.86623503948502e-18	2.60420783785578e-19	-8.11135868121914e-19	-1.03624359494088e-19	-1.01894816422757e-17	-4.25801178154733e-18	-9.08790781721777e-19	-5.50533168671228e-18	8.28964145540784e-18	1.34144213210608e-18	-9.8197573828376e-19	-3.73023086728455e-20	5.16347001027215e-18	-9.0368595035757e-18	4.44880556959797e-18	
1.73589	-1.1774787654758e-14	-1.17355141784036e-14	-9.38843565116881e-17	-1.19812563686435e-14	1.17232436206533e-14	-1.74794635983024e-16	-7.82036217070532e-17	-2.01194008521776e-17	3.86464077377294e-17	1.7575770821154e-16	8.38125021404989e-17	-1.00543248419061e-17	-1.62654593384389e-16	-2.66192410235657e-16	-2.39823047112374e-16	-4.63521059910155e-17	6.95630095555192e-17	7.4918236623998e-17	9.12859430522319e-17	1.73531691395869e-17	1.5224870081622e-17	4.38670815936515e-17	-1.39273413154505e-16	-2.0794380489606e-16	-1.31741028532929e-16	4.7783683304996e-19	-7.66784849684885e-17	-1.30963548293643e-16	-1.41612824524419e-16	2.45514150584331e-17	7.17942370210121e-17	-1.13158344418202e-16	2.4035924319608e-16	4.83121303465035e-17	-5.51011615912321e-17	-2.47125525693617e-17	2.34067481337534e-16	5.73585880554809e-17	-3.40535924089644e-17	4.28230571004805e-18	1.72763819307215e-17	-5.52564265043647e-19	-1.57876415680045e-16	-2.02045570023893e-17	1.70584678990734e-16	1.18653520027031e-16	-7.59555437903736e-17	-2.5814622405141e-18	-1.85225613299293e-17	2.48964121904074e-16	2.68043236948049e-16	9.38756809923606e-18	8.57094721897478e-17	6.83061727869106e-17	1.7169338100121e-16	-4.25683425163697e-17	1.06475849705706e-16	2.2175226358296e-16	6.17452258194695e-17	-9.17856886280122e-17	2.8998575035401e-17	-2.03963107511277e-16	-3.09405404598038e-16	1.42291415279295e-17	4.42528080787541e-17	1.52755545445887e-16	-2.24771090908544e-16	-2.59076333968472e-19	-4.01157841004605e-17	-4.61598410706063e-19	-3.83400836796035e-17	5.99995987716132e-17	1.14139450400758e-16	-1.0159327916927e-16	-1.95906433789233e-16	-1.99466173059299e-16	7.4528778224168e-17	
2.06653	2.19195306161059e-14	2.35779015672941e-14	-2.04580630907041e-15	2.46646985718701e-14	-2.37428391425058e-14	-2.42740016691829e-15	-4.04625563045531e-15	-4.20258902792346e-16	7.69319126542077e-16	-7.48713686525908e-16	7.02870232783409e-16	-1.94431513183501e-15	-3.86374754644982e-15	-2.04120095659247e-15	-3.68471084302856e-15	3.11031938477502e-17	1.08216257596725e-15	-5.52535301637042e-16	-5.47878539614843e-16	3.96755948025047e-15	1.44269377009416e-15	-5.56048664533705e-15	-3.9788589279935e-15	7.77826369527969e-16	2.69134767031016e-15	9.28189760719381e-16	-8.45257853268022e-16	-1.42289170413853e-16	-1.25644527836194e-15	-3.38255218645992e-15	-3.67451921518929e-16	-1.39857655005565e-15	-3.67304846285505e-15	3.81540509029654e-16	-4.98989296108661e-16	3.2180355571929e-15	2.84051090311051e-15	2.13871971030368e-15	-1.24706192509208e-15	3.58956096283934e-15	1.53970257576066e-15	-2.99991835769307e-15	-3.17999056722083e-15	-3.87725320862909e-16	7.82699420237911e-19	-2.5291186950732e-15	-2.39408856223848e-15	1.97619996316222e-16	3.33659964890361e-15	-1.85752330636119e-15	-6.35875869779877e-16	2.8421280616021e-17	5.36060766845184e-16	1.11420825519202e-15	7.51291423846269e-16	2.9726443843819e-15	1.3230672000294e-15	1.89362345564788e-15	-5.98123729797604e-16	-3.20405433397018e-15	-3.04076252332631e-15	2.49844856595633e-15	-1.74662926821059e-15	-2.11632748593159e-15	1.49688416851025e-15	-2.12292925923963e-15	-1.08593439271217e-15	-1.01869961790184e-15	-2.15936090486389e-16	-2.42622083384315e-15	-8.90735662743846e-16	1.60427466200465e-15	-1.76211230998908e-16	-3.26040757466858e-16	2.16747695489775e-16	-1.36891395609208e-15	1.0628362697715e-15	
2.39718	2.65346151615183e-14	1.29135679852041e-14	-2.46661257988867e-15	2.46451453687451e-14	-2.34946774522418e-14	-5.31446361988451e-15	1.2676551716456e-14	-6.51061931041054e-15	-3.95041841496257e-15	-4.03240409587262e-15	3.39976264961901e-15	-7.50277120885413e-15	-7.10184352193721e-16	-1.7499398490873e-14	1.12831887305593e-14	4.50296317715224e-15	3.18245710465812e-15	-1.80660274802122e-15	5.39536633194243e-15	4.41736520626363e-15	9.40794924240931e-15	2.04656401247352e-16	-3.00639864456227e-15	-4.13990539178491e-15	3.31367933744338e-15	6.69274794019932e-15	1.83726446727242e-15	3.72648267047321e-15	-6.20801263471417e-15	-3.40390883901064e-16	-7.78353537889476e-15	2.40514964831493e-15	4.35715185086882e-15	-3.8280619279385e-15	-1.11926214034068e-14	4.88737331159154e-15	-6.58583713773522e-15	2.78469321333877e-15	-1.46787400640159e-15	-4.92415175335803e-15	7.79379483190934e-16	4.21314089160923e-15	4.20907973046174e-15	2.87261505147157e-15	-1.45635876745838e-14	-5.0419699663616e-15	2.25507720242283e-14	-6.21437396319064e-15	-7.17910020460383e-16	5.75232459657315e-15	-3.46164739081727e-15	-3.64874458571458e-15	3.23461089462346e-15	4.77253866485856e-15	-5.15292540339282e-15	3.66088591439135e-15	-2.12779065612821e-15	2.24722642683401e-15	5.27140089400276e-15	-6.18808398861491e-15	1.1819831756671e-14	-1.14434897966183e-14	7.67434217520246e-15	-2.47797997876071e-15	4.77324184161252e-15	4.62387761009176e-15	-1.4515489777201e-15	-1.8703158529592e-15	2.78964909039722e-15	3.27254832318219e-15	5.17014393117121e-15	-3.07217380036351e-15	-1.25208128302519e-15	1.82246801873959e-15	7.7734910134272e-15	-3.63169128165913e-15	-6.81830930077739e-15	
2.72782	1.6054935496763e-15	3.76606368697689e-14	7.35419601334463e-15	-2.17497500444938e-14	-1.25380537894778e-14	-1.74297631945652e-15	-3.99037027820222e-14	-1.45981319947211e-14	1.81743985780343e-14	1.50345427780285e-14	-1.39628650282539e-14	-9.9076577010501e-18	1.10838391254466e-14	4.11871363733223e-14	-2.06208385836058e-14	2.42540080682972e-14	1.19734874490423e-14	9.9371329321115e-15	-1.61976733050202e-15	-2.5998546583985e-14	-1.59223457429939e-14	8.48101266845558e-16	8.28895409949681e-15	6.33136734055114e-15	-7.96458728522667e-15	-4.21900477142783e-15	-2.02956036058226e-15	9.37769734448044e-15	1.80058949894028e-14	2.37827002203801e-14	-7.84642219475918e-15	1.68916406560516e-14	-1.80217555446858e-14	-1.45823208961108e-14	1.21799465793901e-14	-2.40185572760972e-14	4.68764833197779e-15	-1.61968334217855e-14	-6.98100026706342e-17	-2.54387357121374e-14	2.53063789504407e-15	1.66723824713251e-14	1.64075433811335e-14	-2.25486436229097e-14	3.6395288089126e-14	2.41328467212785e-14	-7.089618130753e-14	2.8369099245124e-14	1.75923189402805e-14	-1.98698777561338e-14	1.21503675064693e-14	-6.94645567576028e-15	-1.15302664019185e-14	-3.10845765996867e-14	9.28140147082475e-15	-2.56925215823837e-14	-1.94007519624799e-14	-5.37363542096344e-15	-3.05258262441872e-14	2.56320838223169e-15	-2.89651294790522e-14	1.5196921813988e-15	-1.13241449815483e-14	-8.32740983868225e-15	-2.90743546122861e-14	9.0484784206145e-15	-8.11672853447076e-16	3.01185174546951e-14	-1.22640407987426e-14	1.26612484860803e-15	-2.51928315959379e-15	-1.832017509816e-15	-3.98168126750117e-15	-1.5540114186418e-15	-2.23928626867796e-14	2.05736152257877e-14	4.49338827206413e-15	
3.05847	-5.40111102988272e-15	-3.81922241277249e-14	-1.50159385410361e-14	5.59068440815764e-14	4.48293576747982e-15	3.91945753785552e-14	9.13253697643928e-15	3.49674839617967e-14	-2.57352175057095e-14	1.53727233395593e-14	-4.59714249541097e-15	4.84495830170798e-14	1.35005249969319e-14	-4.67737803206806e-14	-5.60223472052868e-15	-5.03061175553052e-14	1.13809655209944e-15	8.96064758432633e-15	5.30796086052615e-16	-4.604154052941e-15	1.07037079676212e-15	-5.04948859092625e-14	-1.62068393512185e-14	1.37962096936658e-14	2.73572918140445e-14	-1.09298568229727e-14	1.72894269739129e-14	-5.98133935406679e-14	3.60387907609725e-15	-4.36179334206368e-14	-2.6121392756384e-14	-5.83682404028492e-14	2.63162680147903e-14	2.40016418433174e-14	-1.59584946558404e-14	4.51965588909206e-14	2.06878117996271e-16	1.83183463108655e-14	2.19008980269499e-14	2.1978169066314e-14	6.85133943082519e-15	-5.22757928431234e-14	-9.01816592774109e-14	2.08521440626215e-14	-9.20648741150524e-15	-5.71811615061391e-14	4.55474612966441e-14	-7.81037661586859e-14	5.28884697256425e-15	4.30524948438883e-14	-2.70158063157009e-14	3.94538100969547e-14	2.47555647202929e-14	3.41245700630937e-14	-1.82204936106166e-14	3.30515678816575e-14	5.84207226376332e-14	3.16481717780675e-15	3.8294816922095e-14	-6.28215614762836e-15	-1.10552209308888e-14	-8.18361557240966e-15	1.09105272638355e-14	1.91624866202244e-15	8.12962732116462e-14	-4.1270989679561e-14	-1.1009447411184e-14	-4.41427950539181e-14	7.14715564293513e-15	-1.24974053708547e-14	4.39015559250297e-15	-4.60695327235359e-16	2.28722644941481e-15	8.69012697135776e-15	8.0025656641849e-15	5.88160632108772e-15	1.7755716081159e-14	
3.38911	4.86677805734989e-14	1.90173506505252e-14	2.10146826543537e-14	-7.1948193633958e-14	-2.85999608266272e-14	-3.23201728572604e-14	-1.92939987241086e-14	-3.72445486451299e-14	1.33805959301861e-15	-2.38471317656784e-14	6.53028858964233e-15	-6.63882392402282e-14	-3.83041170577312e-14	1.3588244762819e-14	-8.6142247816873e-16	-4.74900445800896e-16	3.70735772580705e-15	-4.38036801958996e-14	-9.35455877202573e-15	9.7234260263073e-15	1.51291597963068e-14	5.78967725632559e-14	4.30670305009703e-14	-9.18200838466976e-15	-4.06179054050132e-15	2.83923387345571e-14	-3.86356323517103e-14	4.58737137268871e-14	-3.06121499591498e-15	1.64069650186083e-14	3.99420233458047e-14	4.80260823450116e-15	-2.73803336609374e-14	-5.85751523144422e-14	-1.80052679301387e-14	-1.93375222378712e-14	2.03593288126316e-14	-5.45075268574101e-16	1.69431365669359e-15	9.68482741995604e-14	3.2987641596447e-14	9.69071573197104e-14	6.22453961991352e-14	-2.41674362347199e-14	-8.68579261807153e-15	6.55495743174845e-14	4.79944734218423e-14	9.33061212414722e-15	4.3686435375065e-14	-1.50534755371847e-14	6.36450587161338e-14	-5.45112012086528e-14	-3.67638833857473e-14	-4.78518370210951e-14	-3.90614702530002e-14	-4.92183903881536e-14	-3.34313921378614e-14	3.73902541613425e-14	5.23009122065577e-15	5.52827978449556e-14	6.31092801558814e-14	7.12562570238118e-14	-3.0016664500407e-15	-1.38921359352179e-14	-8.80202415193327e-14	5.67752067159758e-14	7.43163543445809e-15	2.50327779259817e-14	1.2075357354316e-14	-9.94214327104222e-16	-3.14493159187263e-14	1.9006842618416e-14	-7.57378261956221e-15	-2.74309473719989e-14	1.22865463069669e-14	-4.58852226132629e-14	-4.82392153351034e-14	
