# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.125	-9.26790622272984e-15	-9.27082033915207e-15	-6.14123835353242e-22	-9.27077991305501e-15	9.26790577901032e-15	2.72965656419311e-19	-3.24171842869241e-18	3.21712680790216e-19	-1.83098981105844e-20	-3.55159022928276e-19	-3.24977666393558e-18	-2.27919464323729e-19	7.74752645233834e-18	6.32208641856052e-18	2.76837514905832e-18	7.2208857095429e-18	1.22150700755691e-21	7.19132220482371e-18	-2.75202313907942e-18	6.25472455390216e-18	-7.75817484769934e-18	-1.29932153890171e-19	-1.21390981125484e-17	2.34284166900133e-17	-2.97730437381219e-18	-2.6078279804795e-17	-2.31798681589073e-19	2.60940458764428e-17	-2.98359462417246e-18	-2.34151076997524e-17	-1.21482963646776e-17	1.20076482561274e-19	2.87025091892554e-17	4.85964400472974e-19	-2.93283140455534e-17	2.07141926495462e-17	-2.59958502794003e-17	1.38595438216342e-17	1.05804592345558e-21	1.38720077294945e-17	2.59869930344682e-17	2.07161078572516e-17	2.93539687886169e-17	5.0681361396166e-19	-2.87198269538195e-17	1.18870815939313e-17	-2.78994403463691e-17	2.05378648462217e-19	-1.73534056883998e-17	2.49538508301975e-17	3.19193125241609e-17	2.00708953210808e-17	4.89202106860202e-19	-2.00660392967517e-17	3.19249053872836e-17	-2.49500733210908e-17	-1.73608082795514e-17	-1.89984654068845e-19	-2.79240589606761e-17	-1.18303931595632e-17	-8.15266316456072e-18	-2.24624774899712e-17	-1.10039985773366e-17	9.43486353668987e-20	3.85106514726054e-18	-7.49288893181575e-19	-1.49645465864241e-17	-1.52045618246203e-17	-1.04078921644494e-21	-1.52174207087653e-17	1.49650661215914e-17	-7.21245526295976e-19	-3.85626714022231e-18	5.53300967552668e-20	1.10449914887131e-17	-2.24689537908688e-17	8.1299089403787e-18	
0.375	1.14301260547105e-14	1.14313295537418e-14	-1.14148591222177e-19	1.14309289310682e-14	-1.1430375692287e-14	-5.6734548527772e-19	5.17705001980125e-18	-8.86381542751371e-21	-2.12048559320766e-19	1.5885233728994e-19	5.58197190379584e-18	3.44226364097008e-19	-1.06629125512344e-17	-9.42656162187479e-18	-2.32197212510771e-18	-7.5599635598701e-18	9.02241555076637e-20	-7.17647599154254e-18	2.20848770827364e-18	-8.95301910611225e-18	1.06261772693412e-17	2.86350991859104e-19	1.28133820305322e-17	-3.05663642730113e-17	1.69350461084002e-18	3.24033268742062e-17	1.41239901714451e-19	-3.25943167443451e-17	1.42935433138003e-18	3.01234468325685e-17	1.27110211222481e-17	-2.55268066196279e-20	-3.36451271245926e-17	-1.24300317996775e-19	3.56009696297742e-17	-2.61177531941416e-17	3.06277223635572e-17	-1.88159841773501e-17	-9.64882051699447e-20	-1.92962362789698e-17	-3.05053425575984e-17	-2.63086222165131e-17	-3.53354267968432e-17	-2.08712661585946e-19	3.32465620006521e-17	-1.41299617441639e-17	3.56012882802322e-17	1.25482615011692e-18	2.31615852422464e-17	-2.90629305197333e-17	-3.73302604086627e-17	-2.42005115006188e-17	7.00909055590738e-21	2.44127219707313e-17	-3.71194407129207e-17	2.96068597713834e-17	2.29885074694205e-17	-1.68646268307006e-18	3.57418438084341e-17	1.42601584277225e-17	8.49520612132062e-18	2.79848741475893e-17	1.28464512150193e-17	3.33308808103184e-19	-3.40408585074233e-18	2.20217761026761e-18	1.94952173318382e-17	2.06363307076388e-17	5.19355501638892e-20	2.1194660887357e-17	-1.9660806712713e-17	2.10299505970567e-18	3.3101712331731e-18	6.82533598829592e-19	-1.25074634306108e-17	2.8110523303289e-17	-8.22811672593924e-18	
0.625	9.76899555618141e-15	9.7965289083099e-15	-8.56087434003593e-19	9.81396972453466e-15	-9.77382057757857e-15	8.25261123203437e-18	8.40691239991676e-19	1.28083459213619e-17	9.2111014385492e-19	-2.27797616926198e-17	8.619755811764e-18	-1.07621561327041e-17	-2.05227443786406e-17	-1.10286719566772e-18	1.12783534586475e-17	-2.11544703486955e-17	2.00081751520705e-18	-1.11942105247469e-17	-4.10823860099335e-18	2.26371071213249e-17	2.11690495645998e-17	5.14946276942682e-18	3.50781937326233e-20	-1.64489397651302e-17	1.62540440918128e-17	1.59694369224479e-17	-8.89482675339458e-18	-6.48811797760704e-18	7.61935300521007e-18	1.30174986898843e-17	-3.25429561027623e-18	-9.23944825695745e-18	-4.43723502963563e-17	6.56780622870335e-18	3.34071923347438e-17	-2.74691131819946e-17	1.46510502767752e-17	-7.90192901667062e-18	-8.88608989211055e-19	-7.26820524478787e-18	-2.24163396996487e-17	-3.84095192639563e-17	-2.53276864957671e-17	1.25665563002008e-18	4.76185158559214e-17	-6.33860274102098e-18	1.37658701358247e-17	-6.05174654792896e-18	3.13082565106062e-17	-2.94612898893172e-17	-4.72850425574199e-17	-1.38870718892472e-17	4.67224007967912e-18	3.19802546537737e-18	-3.97847927959309e-17	3.58164811496509e-17	2.250242336917e-17	4.24117073861758e-19	9.68558868530204e-18	-5.27648871532251e-18	2.28159780263812e-17	3.78945304489583e-17	1.77161339733545e-17	3.8632959655617e-18	3.15632145084054e-18	8.53134319289939e-18	2.81350683431281e-17	1.63471664555761e-17	5.48774383677276e-19	1.92019146767474e-17	-2.66176955261625e-17	1.02090539164938e-17	-8.21227516747797e-18	1.31560742854105e-17	-1.22722770668349e-17	3.90926896383684e-17	-2.09021061650847e-17	
0.875	4.34594523272069e-15	4.00446799073844e-15	-1.68334208634457e-16	4.28564356407053e-15	-4.23761614641982e-15	8.85433440821432e-18	-4.35613043066868e-17	2.02679729185876e-16	-5.13775509076394e-17	1.14870197196501e-16	-3.24263660546101e-18	1.51098622232755e-16	1.85686656220879e-16	1.27882113864977e-17	1.38615126497091e-16	2.26113595682346e-16	1.71403773074749e-17	-2.72671253079798e-16	-1.5620995556618e-16	-9.19599798651473e-17	2.57161101086299e-17	2.10974318516584e-16	5.04439065598711e-17	-1.51651863175552e-16	6.83428539763813e-17	-6.62345079347927e-17	1.10877643441367e-16	-6.42959712368625e-17	1.80245412690993e-16	1.53128366036362e-16	4.46519119543593e-17	-1.73298360955019e-16	3.370379213103e-17	-3.41406877113056e-17	8.76221370036873e-17	-2.27213596622682e-16	-8.43150418825979e-17	2.80666943760934e-17	5.70507069126111e-17	1.17362105278769e-16	4.09806387683695e-17	-3.76004063061178e-16	-2.59085634141219e-16	-1.71287118946413e-17	6.3930458488336e-17	1.07969917727558e-17	-2.21511144696189e-17	6.08720986051708e-17	2.00606408945149e-16	-2.29078402634108e-17	4.66817121017721e-17	1.07305146024081e-16	-9.09356539229945e-17	-1.37837829266699e-16	-2.7932737380465e-16	1.98031223011772e-16	3.78502551965292e-19	-4.03723141919737e-17	-2.20833328305649e-16	-2.94752463516989e-17	1.6280778856385e-16	6.2390031936968e-17	-1.58784118427166e-16	2.99059181419467e-17	-4.35809915455412e-17	-8.95834390290121e-17	1.02376079255085e-16	6.57095521985238e-17	-4.50292379133184e-17	1.74712680814334e-16	4.36332563467575e-17	-3.49569316453305e-17	-4.945405641721e-17	-2.0570611774338e-16	2.07484950114e-16	-7.35811048214955e-18	7.44290315437113e-17	
1.125	2.77383360232942e-15	2.59678934457876e-15	1.65679360537918e-16	2.87940313968102e-15	-2.80364032623983e-15	2.9202517245688e-16	-3.29028929839906e-16	1.22272156613565e-16	-1.89666351822685e-19	4.67293412132155e-17	-1.62781283663185e-16	-7.06008778621673e-17	-8.09230260018451e-17	2.44105133114292e-16	2.50125931954645e-17	1.11582920791064e-16	-1.57517238845564e-16	1.25033659337412e-16	-5.84629231452844e-17	3.08927412709931e-16	5.58717870916481e-17	-6.32078389244955e-16	1.08678442245691e-16	6.62710561161323e-18	-7.88351256550568e-18	-2.27879340571338e-16	-6.62077935394236e-17	-3.4692430582436e-17	6.2534319565437e-17	-2.29037807472761e-16	1.30835474989351e-16	-5.42786793459252e-17	-4.61541942837252e-17	-1.49886808570931e-16	-2.97529668029258e-17	1.39892949270491e-16	3.89519820807446e-17	1.89010512808726e-17	1.8738414096831e-17	3.67906497586172e-17	4.96477745377145e-17	1.23318900969157e-16	-2.15068748991906e-17	-2.87388200879666e-17	-6.46539742862125e-17	3.09520648707531e-16	-3.39396184957444e-17	1.51648050141199e-16	-1.99904557260365e-16	-1.23384409407176e-16	2.63236276739823e-16	-7.8771853340002e-17	9.94267631840838e-17	4.60432912329172e-18	9.53361033938919e-17	1.84525082549629e-16	-2.39939795001245e-17	1.55975566502469e-16	6.11959170041973e-17	7.24812709904196e-17	-2.29078413408412e-16	-6.3544162010686e-17	1.42587634066342e-16	-7.12966992039375e-17	5.89202286033783e-17	-1.84506768391501e-16	-1.11373345401049e-16	5.77292770803275e-17	1.36899498638832e-17	-1.11400487960722e-16	-1.13383292041024e-16	-1.47008059857668e-16	1.52433518412539e-16	2.91666445971751e-16	1.31435699815347e-17	-1.98728768751096e-16	7.63832215579668e-17	
1.375	7.41434584419544e-17	3.0923114249328e-16	2.57256618942478e-16	-7.11259724196983e-16	7.85429755650276e-16	2.44114581850635e-15	5.04463121567777e-16	-1.24865811310896e-15	6.19363060999143e-16	7.3909216237862e-16	-1.39751804575417e-15	1.51852619711153e-15	-1.80578987753371e-15	5.42615016994255e-16	-8.10628139925304e-16	-9.40883195219984e-16	-8.47937172569973e-16	-5.88275168847962e-16	-3.38032972447691e-16	-2.36167193905523e-15	-1.74748783673691e-17	-8.79272951661704e-16	-5.62542295459234e-16	-7.52951279475048e-16	-2.98257801685353e-16	-3.34998569427486e-16	-1.19010204413662e-15	9.42779919993067e-16	-1.70635308013645e-16	3.40148716402134e-16	-1.70460401082184e-16	-2.03747069552527e-15	7.5768117751226e-16	-2.72448741436984e-16	6.10321361227024e-16	-1.03762965344254e-15	-5.55270168410375e-16	-2.54663886238977e-16	-8.06741992086073e-16	-4.13190893049325e-16	5.84665058954173e-16	3.41624904711006e-16	8.38271540368587e-16	-1.46066453659909e-16	-2.40418244365386e-16	-1.25640647851797e-15	2.73081769892025e-16	1.62064680696033e-15	6.48646783377447e-16	-4.41535118258718e-16	6.81601058161464e-17	1.58955704011323e-15	-9.29758808057336e-16	-1.01464204364868e-15	-1.09545504961165e-15	9.00927490326957e-16	-3.09948228103531e-16	4.99841515191873e-16	-4.33410837784862e-16	2.05682027589437e-15	-1.56849178783236e-15	-1.23253402016476e-15	2.14796697437142e-16	-1.33254672562969e-15	4.78365660229986e-16	-8.69193713364582e-16	1.37851329151113e-15	-2.94787807732999e-16	-9.2353859129424e-16	1.87690224374239e-16	9.94937622757215e-16	-1.51645089279177e-15	-1.29467697769737e-15	-3.02110276833587e-16	-1.01579712726778e-15	3.28560665171277e-16	2.35397502345725e-15	
1.625	3.55977104169949e-15	5.12812999801257e-15	7.38270515769509e-16	4.67413126252857e-15	-8.75246703874111e-15	-1.56216447517858e-15	-2.57261652602281e-15	3.63732471886599e-15	-4.05330442841457e-15	4.59177185028047e-15	2.4414470391006e-15	9.45840774912483e-16	2.8496708542681e-15	1.34697687837841e-16	2.33304504188659e-15	1.47945976807873e-15	2.12538841937024e-16	2.65879449869395e-17	-3.26110720879062e-16	3.26826879050713e-16	-1.77308886298027e-15	1.21586137833831e-16	3.47693985324808e-16	6.26317281118913e-16	3.69411812449741e-16	2.63059137709858e-17	1.37003172130049e-15	-3.53551229673368e-15	-1.63505783257738e-15	-1.26227163977418e-15	1.42390896666343e-15	1.00580251658041e-15	3.30733717923614e-16	2.32094692040551e-15	-3.07505424992365e-16	5.86254862350603e-16	6.61103005316483e-16	4.0578901421097e-15	1.46185730831843e-15	9.05002627362724e-16	-5.25390704310144e-16	-9.77154621951356e-16	-1.44250753474268e-15	6.57302149513038e-16	2.70473979786317e-17	-1.30140232824558e-15	-1.04618999095415e-15	-2.1163719437703e-15	-2.45781389513479e-15	1.97655411728813e-15	1.14633764545623e-15	-1.05439817997533e-15	2.30281630335901e-15	2.15703856879622e-15	1.88602116185853e-15	-2.64315087924437e-16	-1.96130395905637e-15	1.2961314967545e-15	1.02113471807342e-15	-5.45687859408552e-15	-3.36120596212527e-16	2.23387180960546e-17	-3.63093303708262e-15	2.78143428387455e-15	-2.2814787726753e-15	2.13168526371357e-15	-1.32000160902777e-15	-1.45514128227939e-15	1.55477949118215e-15	1.78125133603003e-16	-5.58560569770223e-16	3.0783728171636e-15	3.083899418971e-15	2.36664293724858e-15	-6.38423131208523e-16	1.8971447809063e-15	-3.21194202476404e-15	
1.875	-2.29241771181259e-15	-1.56555262702991e-15	2.36219808966821e-15	2.13011282560851e-15	3.78576413337376e-16	5.75737060880908e-16	4.8890374008075e-16	-1.88526504606856e-15	-2.09600627344604e-15	-4.25612924543235e-15	7.15702828071865e-15	3.15215039405207e-15	-1.95322921344321e-16	1.28407165975242e-16	3.90777130251614e-15	-1.11757725062642e-15	-1.3973102213198e-15	-2.19637353514325e-15	-1.82177652244937e-15	1.10168708238536e-15	1.88941512501927e-15	2.45459620496364e-15	-2.2590579214162e-15	2.28111021940803e-15	-1.97644332718193e-15	3.3098475313612e-15	2.29928325937069e-15	1.86551047534064e-15	-6.57560316157665e-15	-7.01207658824041e-16	-2.59039625868885e-15	3.01599451106878e-15	-3.45685867505013e-15	1.69002908903681e-15	1.57040340953161e-15	3.60852376652587e-15	-3.47516845252726e-15	-1.26431452554878e-15	-4.9318594624594e-16	4.92445931814372e-15	4.61232695424162e-16	2.01343287260421e-15	2.35724323478026e-15	-5.47755004034083e-16	4.71883751907113e-16	3.4266922586907e-15	6.52978008446556e-16	-2.83137586381157e-16	3.04634019318063e-15	6.11006973817023e-16	-2.77264359211389e-15	-3.43576287020937e-15	-3.98157315396934e-15	5.77284612004552e-16	1.41590444770477e-15	1.22725473612578e-15	4.30735887094432e-15	2.22422381016791e-15	-2.26152861877308e-16	-4.4000789850626e-16	2.00191085447185e-15	3.7017059465417e-15	-2.93661288785146e-15	-7.91355247694194e-16	4.14035057404238e-16	-5.23141916460663e-16	1.29825222472616e-15	2.75356256227685e-16	1.83291985576844e-15	-3.3191794722344e-16	-2.19140885689115e-15	8.25014895938022e-16	-2.80237511949155e-16	1.61844844412098e-17	2.84977982802734e-15	6.73433271384286e-16	2.21973459043549e-15	
2.125	2.96790935989786e-15	-2.49141006617824e-15	1.91678436635258e-15	1.53096212618413e-15	5.81865980204241e-15	-2.69138463288844e-15	6.55659857742117e-15	-2.25165009039243e-15	2.98223603227727e-15	-5.05708307208655e-16	-1.05864257643692e-15	-6.0020298769054e-15	2.61585217819322e-15	-4.741263488743e-15	-8.54311116446998e-16	-8.01598412455422e-16	3.35430647737732e-16	9.58530720698256e-16	9.58491756048134e-16	5.62115196389654e-15	-3.98038068272443e-16	-3.02727987038427e-15	-9.16568180911409e-16	-2.84451143597976e-15	-1.0512888570044e-15	-3.86460485453415e-15	-1.19058335581369e-15	4.22970081767327e-15	2.45472070400081e-15	-1.10792532933763e-15	-3.17256439298598e-15	-5.59136572292519e-15	6.55128441075121e-15	-6.51381776835644e-15	1.71593424377548e-15	-2.93323593128977e-15	-1.84003824995101e-15	-2.80652798427552e-15	-8.59918337576012e-16	-2.79735796254614e-15	-3.40551694711308e-15	2.7612488735753e-15	-2.40023552859788e-15	-2.09158201693602e-16	1.35359559632185e-15	-1.99911668918861e-15	-2.06200647108357e-16	7.47353364649601e-16	-1.9232273311813e-15	-1.29520161134669e-15	-4.41093401648358e-15	4.9929066090011e-15	1.80026934349302e-15	-3.31593251767317e-15	9.26291549464358e-16	1.26273419044956e-15	4.15335583712451e-15	-1.59884231814935e-15	3.85405890821204e-16	4.49360518882339e-15	1.17570989254635e-15	-2.34406336581658e-15	5.69964033641236e-15	-1.7185340732162e-15	6.48692485454269e-15	-1.71389300077519e-15	-1.26170024983581e-16	-1.51716774660875e-15	-2.54689841036161e-15	-5.77761221185728e-16	2.45086843761501e-15	-3.86936030810119e-15	-1.98181984128706e-15	-2.60891442097992e-15	-4.54148960113462e-15	-1.2047393780637e-15	-1.21733369630829e-15	
2.375	-5.41305226331424e-15	-3.66868225666816e-15	-5.01534364386107e-15	-5.77059882769209e-16	6.73658897776383e-15	4.90437104565197e-15	2.28519981729421e-15	3.68672044270572e-15	-3.60469341783848e-16	7.29904294412445e-15	-1.5618412282051e-15	1.05033234783585e-14	5.68330595594731e-15	8.25106820351422e-15	-1.33470559837322e-15	2.44492552209589e-15	-4.59050489459749e-16	6.53320323498675e-15	5.3660228445801e-16	3.08650784898968e-15	-3.83201434816899e-15	4.1132032102576e-15	2.48868943736466e-15	2.93480364085376e-15	3.21148117768272e-15	4.08696028374043e-15	2.30993614529128e-15	-3.44888747667305e-15	5.52229420803063e-15	-2.81357937850938e-15	4.05414193526251e-15	2.50345740705607e-15	2.46671039653028e-15	4.91039225669721e-15	-9.30833983930317e-18	-1.15910510251008e-15	3.84189248009996e-15	5.99701120686474e-15	6.98259827946681e-16	-5.53772001185333e-16	6.01943317387025e-16	-5.37530819795064e-15	-4.58764904813265e-15	-2.98528398089771e-15	-2.74228455172347e-15	3.95882444073081e-15	-3.68627414271608e-15	1.8827607997575e-15	-4.46999923698597e-15	1.82952822241901e-16	6.09753942845625e-15	-7.59306168128001e-16	3.21519171485775e-15	-3.92689636167745e-15	2.55458478268667e-15	-1.116649472152e-15	-6.34782346685654e-15	-4.25992572100277e-15	2.14964357138614e-15	-1.2165978027239e-15	-5.35483429199136e-15	5.05126821576859e-15	2.17206761259476e-15	-1.17958593316626e-16	-2.29554322703213e-15	-3.96670371102702e-15	3.53024190535521e-15	2.02774023778592e-16	-3.99614582286439e-15	1.22685061045574e-15	-2.47151818101388e-15	7.0576073829361e-15	2.90446854648195e-15	5.83518456858667e-15	-1.20372681403857e-15	-3.33741617234705e-15	-5.53433928313572e-15	
