# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.125	-3.08904886228103e-18	-9.27068816126551e-15	7.05484032204132e-22	9.2706881611687e-15	-3.08904879639901e-18	5.54872389394566e-20	3.65294966391432e-18	1.2111792714805e-19	4.61917503052163e-27	1.21117996919149e-19	-3.6529497113998e-18	5.54872865455483e-20	-8.07915346495796e-18	1.14939638936208e-21	-5.20564016058796e-18	6.95438998283556e-18	-8.65798997771665e-18	-6.95438988288639e-18	-5.20564030915354e-18	-1.14949783105664e-21	-8.07915347875913e-18	1.03794098466074e-17	1.13498728911306e-17	-1.59143951004202e-18	1.11783769579469e-18	-2.52325093649468e-17	-2.60843760844248e-26	-2.5232509430893e-17	-1.11783756550336e-18	-1.59143950241625e-18	-1.13498728629419e-17	1.03794098732367e-17	2.883245195481e-17	-3.92746898032894e-18	3.04930645207568e-17	6.42496983775331e-18	-9.97103404212032e-18	1.56149836855479e-17	1.22474229913093e-18	-1.56149837569733e-17	-9.9710339304259e-18	-6.42496972977856e-18	3.04930644419115e-17	3.92746903254178e-18	2.88324521149052e-17	1.54940888687679e-19	-2.80430488629963e-17	7.71724045622413e-18	1.55650149346846e-17	-8.62428787587023e-18	2.23643586138748e-18	2.03663330413037e-17	5.2210574122778e-26	2.03663330949932e-17	-2.23643598394139e-18	-8.62428792607344e-18	-1.55650148446743e-17	7.71724031969543e-18	2.80430488937101e-17	1.5494080561573e-19	3.13229406148355e-18	7.21881792071163e-19	-1.1015356776507e-17	-5.31973069298367e-19	-2.67022975674057e-18	3.78107254003843e-18	-6.83462398452836e-18	-1.55228927125469e-17	1.82148458220669e-17	1.55228927866685e-17	-6.8346240704291e-18	-3.78107264646469e-18	-2.67022967124154e-18	5.31973063340113e-19	-1.1015356937408e-17	-7.21881714708046e-19	3.13229429339322e-18	
0.375	3.80931954378165e-18	1.14322903187755e-14	-1.06431794573922e-21	-1.14322903176431e-14	3.80931736605308e-18	-6.83628491320805e-20	-4.50469467095736e-18	-1.49386322328807e-19	-8.82854865369453e-25	-1.49385115452875e-19	4.50469441640969e-18	-6.83640301822106e-20	9.96290558493803e-18	-1.36754119017526e-21	6.41939324549379e-18	-8.57593280882628e-18	1.06769092291535e-17	8.57593105463635e-18	6.41939730997694e-18	1.36759646363744e-21	9.96290941276537e-18	-1.27995015869339e-17	-1.39964055890654e-17	1.96245682797539e-18	-1.37845649596201e-18	3.11158796367914e-17	-1.26025035976978e-24	3.11158764449573e-17	1.37845443434745e-18	1.96245769373052e-18	1.39963975516947e-17	-1.27995026689746e-17	-3.55551456435948e-17	4.84317998529459e-18	-3.76031375521072e-17	-7.92308305294552e-18	1.22959782420096e-17	-1.92558356887791e-17	-1.51057958827873e-18	1.92558354694125e-17	1.2295976266262e-17	7.92308462292476e-18	-3.76031346840112e-17	-4.84318386127348e-18	-3.55551487734041e-17	-1.9097513322646e-19	3.45816621709468e-17	-9.51670000152516e-18	-1.91941066650227e-17	1.06352330698781e-17	-2.75790367374592e-18	-2.5115064382847e-17	4.83078709160669e-25	-2.5115060117462e-17	2.75790407527274e-18	1.06352302809111e-17	1.91941083593324e-17	-9.51669473939113e-18	-3.45816649909954e-17	-1.9097647815729e-19	-3.86263669643753e-18	-8.90133902577056e-19	1.3583683798051e-17	6.56044468797711e-19	3.2930471640047e-18	-4.66264640907501e-18	8.42816449043708e-18	1.9142253601428e-17	-2.24617198941543e-17	-1.91422538019322e-17	8.42816652814713e-18	4.6626457169361e-18	3.29304677534689e-18	-6.56039811310849e-19	1.35836863865108e-17	8.90131892330314e-19	-3.86263370659593e-18	
0.625	3.25672159180448e-18	9.7794625014853e-15	2.82503248044473e-21	-9.77946268758181e-15	3.25720757043905e-18	-5.82058271686048e-20	-3.85519699932409e-18	-1.2881264682228e-19	1.46768240764847e-22	-1.28498490144424e-19	3.85521562223149e-18	-5.86624459004015e-20	8.52376013094566e-18	-2.20428728630698e-22	5.49087176130045e-18	-7.33754676999636e-18	9.13209104415407e-18	7.33734039388734e-18	5.4899960514315e-18	1.53050998252254e-21	8.52203519505317e-18	-1.09470928994675e-17	-1.1972973751269e-17	1.67935909427465e-18	-1.17943444368321e-18	2.66172455156458e-17	-8.5416565193915e-22	2.66169418153838e-17	1.17974260943976e-18	1.67887253847247e-18	1.19730702841515e-17	-1.09488201035712e-17	-3.04174642824877e-17	4.14474321501397e-18	-3.21658484648362e-17	-6.77898875293527e-18	1.05178821951783e-17	-1.64702046531269e-17	-1.28978352200413e-18	1.64709002291447e-17	1.05180495051365e-17	6.77781160220626e-18	-3.2163960392673e-17	-4.14341779532332e-18	-3.04169556750118e-17	-1.64342058238753e-19	2.95808918052983e-17	-8.14118269507333e-18	-1.64184726613277e-17	9.09588392828285e-18	-2.3585387577969e-18	-2.14841417132601e-17	1.27043818812883e-21	-2.1483508825865e-17	2.3583797200233e-18	9.09659457477889e-18	1.64172347051535e-17	-8.14104750953943e-18	-2.95809207670481e-17	-1.62427917179075e-19	-3.31070264493322e-18	-7.63256715568257e-19	1.16196251358671e-17	5.58156154449595e-19	2.81514031225794e-18	-3.98830817346424e-18	7.21069464519925e-18	1.6373957576203e-17	-1.9216280760798e-17	-1.637446552224e-17	7.21034530165044e-18	3.98861268852888e-18	2.81364616431085e-18	-5.58472430985155e-19	1.16200740700878e-17	7.61308124605025e-19	-3.31064246709654e-18	
0.875	1.40510289920289e-18	4.34510817257751e-15	2.51728990604783e-20	-4.34523020877124e-15	1.42562153961816e-18	-6.08549225901716e-20	-1.8177262005837e-18	-1.29419582057666e-19	4.50677771283855e-20	-5.46825552423671e-20	1.77680180855433e-18	-7.78283058957549e-20	3.56516580374551e-18	1.89177140212506e-20	2.3706418344601e-18	-3.21371674645434e-18	3.97927214744367e-18	3.2730756140935e-18	2.41330507775602e-18	7.11107396087853e-20	3.8185112856502e-18	-5.07453415391386e-18	-5.35668741212349e-18	8.01174144976742e-19	-4.77789994884546e-19	1.18615797126725e-17	1.13493297028207e-20	1.18398274928477e-17	4.76448549330878e-19	7.67137895150136e-19	5.26076634920633e-18	-4.84649994010244e-18	-1.3460298665021e-17	1.7019298024157e-18	-1.41440012467008e-17	-3.05717684089206e-18	4.74819765062282e-18	-7.36175076011335e-18	-4.65529565192212e-19	7.28019800417053e-18	4.71342172116261e-18	2.94349798422108e-18	-1.42650596227011e-17	-1.86950132090224e-18	-1.34482354170528e-17	-9.4701447147461e-20	1.318721328862e-17	-3.56067726449217e-18	-7.3121777694554e-18	3.99221195945788e-18	-1.057728356635e-18	-9.5792188296266e-18	-4.26139733048293e-20	-9.56147801753208e-18	1.06568158154241e-18	4.08584263155263e-18	7.39899212011541e-18	-3.60595286881461e-18	-1.31963200606648e-17	-1.3447402889313e-19	-1.78869906106454e-18	-2.63006160933594e-19	5.18769674538486e-18	3.17046429265954e-19	1.13398032604997e-18	-1.70867540123074e-18	3.15964040121813e-18	7.27420221949239e-18	-8.6168661227276e-18	-7.19151441529551e-18	3.13536906306146e-18	1.79053346905635e-18	1.11370510510532e-18	-2.16953691697485e-19	5.16634057395151e-18	4.48882702037993e-19	-1.52527629406977e-18	
1.125	1.30305131072423e-18	2.89033367075569e-15	2.12047062392166e-19	-2.890612267603e-15	8.91196147819717e-19	5.67759085871895e-19	-8.95640748602198e-19	-1.77274010997818e-20	6.75191681904128e-19	8.48425345987581e-20	1.23976697687709e-18	1.53230442523084e-19	1.9828090849037e-18	8.73317919262065e-19	1.10549704292014e-18	-2.05726626776712e-18	2.18422470722813e-18	1.85615522347895e-18	1.68503436658284e-18	5.25828604891691e-20	1.98475327361904e-18	-4.06683581676866e-18	-3.33688344577428e-18	7.68496944286808e-19	-6.24250014999078e-19	7.81211972313074e-18	-7.10553034947869e-19	7.89722291783693e-18	-1.70866831236243e-19	3.78727610700223e-19	4.31425981225961e-18	-2.13288208992705e-18	-8.07777161962539e-18	1.26870282397618e-19	-8.55067767110875e-18	-2.64117310732072e-18	3.74057870752679e-18	-4.97348126027706e-18	5.14126115148697e-19	4.80673306135891e-18	2.54285741255112e-18	1.93742322881222e-18	-9.85563490460365e-18	-2.17523361297421e-18	-9.08607118426112e-18	1.29662816262264e-18	8.86671296012557e-18	-2.56473597364393e-18	-5.16177965029352e-18	2.13342161871638e-18	-4.08078577596961e-19	-6.11957401642883e-18	4.37369691666125e-19	-6.78148903558045e-18	9.41996905182762e-19	2.89014421358193e-18	5.24949194183296e-18	-2.06761871249625e-18	-8.59872474979679e-18	-3.11206982980295e-19	-2.55767089147578e-18	1.03604213262387e-18	3.08246513311978e-18	7.33455208628684e-19	-3.10128347074964e-19	-6.5387028860411e-19	1.70519453970193e-18	4.77657674713507e-18	-6.63349456032652e-18	-4.30042259093704e-18	2.20026145556671e-18	1.13017127033929e-18	7.93590175458064e-19	-2.98932143655562e-19	3.49093600520774e-18	2.29385654125317e-19	-1.4583029120068e-18	
1.375	2.74688267733516e-18	1.15498406666521e-14	-2.77261245250975e-18	-1.15542263690373e-14	4.0376689718681e-18	-6.58645292658094e-19	-5.93180339235586e-18	-1.60532301543195e-19	3.08204157862986e-18	2.0749755582701e-19	6.74939334554044e-18	3.53097181580171e-19	6.23711186004808e-18	6.60219416815253e-19	6.95862133168405e-18	-6.32475245145125e-18	1.14162847766449e-17	8.46785373150655e-18	5.01061927666498e-18	-7.45069161033769e-19	9.68755975641613e-18	-1.86908177807288e-17	-1.45593857172202e-17	2.62795705329738e-18	-2.20181322819551e-19	2.98011247839776e-17	-2.13974894550465e-18	3.15414217878438e-17	1.37030955702073e-18	5.58077238627564e-18	1.70173011109782e-17	-1.28731964763618e-17	-3.83992474151598e-17	4.40914300246195e-18	-3.48292649433984e-17	-9.27025856462903e-18	1.24869878641027e-17	-2.13395635488478e-17	7.48707436362349e-19	1.82467098543361e-17	1.33151874043987e-17	6.65041712174375e-18	-3.90557380719014e-17	-5.88423002106312e-18	-3.53723432033242e-17	-2.08945994694507e-18	3.53937908240835e-17	-5.11359454531606e-18	-2.04098447034881e-17	1.05222618701578e-17	-3.32295755805519e-18	-2.40920089323754e-17	8.21418359132164e-19	-2.59143575850899e-17	1.90800170474896e-18	1.0381688333814e-17	2.06831993593723e-17	-8.5358392147465e-18	-3.41384446220961e-17	7.56234903941713e-19	-8.93954331685604e-18	-2.31690554742017e-18	1.59308903937635e-17	5.17989338524204e-20	1.36597027520633e-18	-3.76679217392902e-18	9.25550011697101e-18	1.91899005271941e-17	-2.48206090110364e-17	-1.67206375549841e-17	6.91558032580821e-18	6.36174870710322e-18	3.63658445242405e-18	6.04213158579719e-20	1.12461521110608e-17	-8.36807618955898e-20	-4.64778838190033e-18	
1.625	-9.41035609649272e-18	1.26264723291904e-14	-7.08235692623318e-17	-1.26709412392859e-14	7.51064192361708e-18	-5.46356112472402e-17	-1.63390507707936e-17	-3.09789761293576e-17	1.93623675262351e-17	1.80911900087745e-17	6.14891169045665e-18	1.88810054900343e-17	-3.87172804570805e-17	-5.88604410790324e-17	2.9479015832412e-17	1.94424203900981e-17	5.96036384767387e-17	-2.33457057444144e-17	-9.6925469854425e-18	-5.95752852738571e-17	1.280492245414e-17	-3.70819575649132e-17	-8.24308621370508e-17	1.60196117637012e-17	6.24537980315129e-18	5.71771581039839e-17	-3.56320913703875e-17	1.62706629159989e-17	3.17691068533336e-17	5.01881875478447e-17	4.03373850079848e-17	-3.21082492037157e-17	-9.34903086487756e-17	-1.59315425473232e-17	-5.37727782342522e-17	2.33547552693733e-17	-2.34115770532669e-17	-3.91592671404405e-17	-2.65796641406022e-17	6.73220893644654e-17	1.43472657850329e-17	-1.09107349659443e-17	-1.08438312089609e-16	-1.85567992525443e-18	-5.1505686923178e-17	-3.58268874919132e-17	4.90172772073673e-17	-8.2677987478654e-18	2.07009431446674e-17	-1.12169578949521e-17	2.13025708931845e-18	-3.0270603351067e-17	4.28310052592161e-17	-4.35679747860412e-17	-3.52937535862261e-17	-2.19432343521866e-17	5.06492359721474e-17	3.80633820866685e-17	-6.89016450172964e-18	-1.70155691445581e-17	-6.21977208578942e-19	-9.82149506876011e-19	5.02954329676373e-17	6.21176630260859e-18	2.73050826342171e-17	-1.23918530860747e-17	6.03727944859819e-17	3.25779553706037e-17	-2.2299234674163e-17	-9.1736873709592e-17	3.77854058817497e-17	4.20987643805606e-17	5.02264568877658e-17	-4.29527367500965e-17	-2.20693621555173e-17	-3.02011881873728e-17	3.00495971003978e-17	
1.875	-1.29196156829304e-17	-3.89076503499002e-15	5.8131609677264e-17	4.03063787282203e-15	1.20120213186433e-16	6.39255611174847e-17	6.42263610644263e-17	1.44511979470138e-17	-2.59666938227264e-17	-7.06184400518872e-17	-3.03777452731591e-17	-1.24626063611092e-16	9.85742622947328e-17	4.50378842633105e-17	-1.98556725458888e-17	-9.38107685653578e-17	-5.55737552926413e-17	-3.06350613858383e-17	-5.05596234418091e-17	7.21088886231437e-17	1.15804681248316e-16	9.84507364166427e-17	1.12856832352641e-16	-2.45230466394824e-17	3.5816988541677e-17	-3.19195637378964e-17	1.04072492919844e-16	2.30132447790762e-18	-7.54332259449189e-19	-3.14327811090254e-17	-1.91563508367152e-16	-4.18127617484707e-17	-9.99438993485803e-17	-2.61838911923355e-17	-6.65187957990347e-17	1.14493452230843e-17	9.02669162262493e-17	3.57144103652794e-17	6.10576492644115e-17	-6.93528106515637e-17	6.8305848701825e-17	-1.69572695624675e-19	1.5690733471853e-17	-4.52069732072191e-17	1.56589113313403e-16	-1.71721859831901e-16	-2.86130342395152e-17	-1.61133938800744e-16	-1.92878581151828e-16	2.13575993865935e-17	-6.82176599273407e-17	-8.0863368577849e-17	-5.30286021708584e-17	4.70625579185373e-17	2.53147261672081e-17	-1.01591525227636e-16	-1.67353918093196e-16	-9.03580301040177e-17	-7.85509030956237e-17	-1.46699022941591e-16	-1.37969938028575e-17	2.58592429965472e-17	1.02349138680166e-16	-1.61453674056664e-17	1.43451220713604e-17	-3.23131954329706e-17	-1.44231591206994e-16	-8.2796742275311e-17	5.85102648011065e-17	1.2489955564613e-16	-1.04673098540463e-16	1.36026021380101e-17	-9.85505071581801e-17	-1.10271276652938e-17	-7.34600050678597e-17	3.23921094383386e-16	1.6911578117459e-18	
2.125	3.84852069016213e-16	-1.12189713717733e-15	-7.51663840245538e-16	1.87864218556032e-15	3.81515278281242e-16	-3.18051549755002e-16	5.10061894530686e-16	4.87973510274548e-16	3.53143090494872e-16	-3.19276090185828e-16	-2.1858752792278e-16	3.6368333342081e-17	3.5768122410444e-16	-4.30444145138484e-16	1.6245158889249e-16	-1.29714055766614e-16	9.76592612407628e-16	-1.92638573509798e-16	6.12186512235564e-16	-1.60534284757826e-16	1.19095343210093e-16	7.72362750813111e-16	2.69376198633688e-16	4.53410236343932e-17	-3.53134712315576e-16	-6.07360111785827e-16	-9.73521422043741e-17	4.95460723518608e-17	6.46186217240215e-16	1.14164739157911e-16	2.34432922764234e-16	-3.66243473757128e-16	1.59387597579345e-16	4.79307533814873e-16	-8.84794523132145e-17	1.9261743380363e-16	-4.23469056101563e-16	2.00695669319572e-16	-2.69706217346905e-16	-1.31396428454872e-16	-3.0657269770751e-16	-1.75923702354382e-16	-5.92168421701267e-16	8.11982395802213e-16	5.56262604294355e-16	-3.08006953500852e-16	5.22468236690993e-16	-7.6754246093157e-17	-8.56802328031736e-17	-1.10603888764055e-16	3.23625578546429e-17	6.08635640038847e-16	1.85569589393355e-16	-6.27933536848598e-16	-4.87625087090554e-16	6.47523337043249e-17	-3.5943386675665e-17	-7.34364894927236e-17	2.58375690340529e-17	2.68849764932778e-16	3.16077497548579e-16	-2.46739292810961e-16	1.97258558788996e-16	-5.20629705931139e-16	1.01021167854039e-16	-6.2220459726942e-17	4.36823993864318e-16	1.09373212102764e-17	1.49457312076383e-16	-2.21079947087445e-16	4.95468284641779e-17	4.58744690945289e-16	2.85215452457437e-16	-6.57666811056449e-16	-4.02080642878985e-16	-4.96606106755779e-16	-2.95572032304854e-16	
2.375	1.5872856495005e-15	5.68254396910767e-15	5.599940322562e-16	-4.80505568736414e-15	1.11668785283074e-15	3.03681426933109e-16	1.77352661279055e-15	1.53164627689158e-15	1.08818204381362e-15	-1.7522647884419e-15	-4.25834009562765e-16	1.44661653709444e-15	-5.83741287827029e-16	1.15979841395252e-15	-1.09271141544146e-16	1.11781927506015e-15	3.15520154423806e-16	3.92298782180201e-16	3.38858882678927e-16	9.67544116977152e-16	-7.16800618834592e-16	-6.38784200859503e-16	-4.65119542882353e-16	7.25220083957313e-16	-5.43655647356543e-16	-7.77866678765389e-16	-1.50767184906618e-15	4.77497720527612e-16	5.42340328202163e-16	7.16489155068208e-16	1.17004449170733e-15	4.51704151066026e-16	1.40793166192846e-15	4.72113459299567e-16	4.21773430974031e-16	-1.02703832771778e-15	8.16405147730495e-16	4.3015774924767e-16	-2.53326940972289e-16	-4.13249197031251e-16	-1.21823102781805e-15	6.82040166750235e-16	3.67963623780266e-16	9.98911049664503e-16	-5.96767669518099e-16	2.67896003827519e-15	1.00917590562528e-16	1.56388528775925e-16	1.89513864937856e-16	-7.55348017745358e-16	7.99951543513618e-16	5.71757388535431e-16	7.92192463568881e-16	-1.04278102916995e-15	-5.60616693269571e-16	1.08599777853544e-16	1.5845688873034e-15	-6.56310837694914e-16	-1.42647153816164e-16	-1.2657462544661e-15	2.97275788008063e-17	-2.60226804011056e-16	-1.94364726912789e-15	-6.91521454264127e-16	-8.1745541596853e-16	4.52153634719495e-16	1.19332217271949e-15	-1.97668285473183e-15	-8.67562623933113e-16	-5.40286794960206e-16	4.47484043899562e-16	3.3648802733823e-16	5.46231836899056e-16	-1.46667288619631e-15	7.24327697963343e-16	1.66102122728274e-15	-6.74406062391806e-16	
2.625	8.67554771905224e-17	-9.45964754253259e-15	-1.09693879665739e-15	6.05188876664e-15	-4.65517383705782e-15	-1.89443696971085e-15	1.39973421228336e-16	-2.59369287678553e-15	-9.66570562362521e-16	-2.22316627586631e-15	9.63976055254266e-16	-4.84838462437377e-16	-5.16980137069867e-16	-2.04016582612023e-15	-1.28942348042845e-16	-7.50469341114866e-16	-2.94136406771914e-15	-7.96962234637682e-16	-1.46096464041324e-15	-7.41263477260979e-15	-5.0793962209541e-15	-1.54636946384695e-15	-2.71843525049388e-15	-2.38788302059683e-15	-1.14935606101678e-15	2.75251650811171e-15	1.31119428231926e-15	9.28708678442629e-16	-1.09511262136923e-15	3.26779016294288e-15	-3.12272830868503e-15	8.22906032558378e-16	-1.44264668776233e-15	-1.49717217350081e-15	-2.53293802876844e-15	2.67426351273343e-15	-2.19696153969282e-15	-4.15016542515118e-15	-6.79645009879292e-16	-1.48977598375578e-16	1.60711622217339e-15	2.32023178214724e-15	-7.13735842940136e-16	-1.46878131149305e-15	-3.90733139669872e-15	-1.17294602951618e-15	9.53546421996647e-17	5.78277792651132e-16	-3.54510747032242e-15	2.89227557447609e-15	1.5341696283425e-15	-5.54444551830115e-16	1.76359187918142e-15	2.46884695233359e-15	2.96488901870706e-15	-5.77408271444688e-15	4.73684850896917e-16	-1.06362230742457e-15	5.08012685476629e-16	7.02312296837495e-16	-1.32459354982685e-15	1.19661168210341e-15	-8.6407529973085e-16	1.14567430137396e-15	2.03238600390483e-15	-1.32408275726126e-16	-1.38171660567928e-15	1.9834395197043e-15	3.13213177347797e-15	1.30940265533912e-15	2.1422099902001e-15	-1.28386866114585e-15	-3.32453051513596e-15	4.36723384339871e-15	2.19440619819128e-15	1.60496859359032e-15	3.56102946284151e-15	
