# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.125	-9.26790093286148e-15	-9.27066433315791e-15	-2.56614937855457e-22	-9.27066542417152e-15	9.267900945126e-15	9.2972067030025e-20	-3.24023373080513e-18	8.08988388464743e-20	4.71993653252937e-21	-8.01711978554679e-20	-3.24014929077692e-18	-9.3649508235391e-20	8.05380963612014e-18	6.27955751669811e-18	2.75981657598247e-18	6.75413607385723e-18	1.72300599844449e-22	6.75462945047093e-18	-2.75997642228532e-18	6.28062678016404e-18	-8.05393682336204e-18	3.50025725938275e-20	-1.17107525499297e-17	2.37958481589058e-17	-2.95000692741712e-18	-2.58854837298282e-17	-2.4932751942548e-19	2.58849024892362e-17	-2.94996169287366e-18	-2.37964437171758e-17	-1.17107649121554e-17	-3.41254465255763e-20	2.87559583702312e-17	3.79755658407369e-19	-2.92305236353434e-17	2.09896766691734e-17	-2.59474161256037e-17	1.44553300605585e-17	-9.84809517721395e-23	1.44548730860759e-17	2.59474706905176e-17	2.09891223565304e-17	2.92307546965619e-17	3.7877166255474e-19	-2.87556544404375e-17	1.18703873607825e-17	-2.79203696005978e-17	-1.89877452490523e-19	-1.76833210122239e-17	2.45475881512545e-17	3.18889654354225e-17	1.98693101611736e-17	5.15551818349698e-19	-1.98689471654946e-17	3.18889430285133e-17	-2.45468964532171e-17	-1.76833963108231e-17	1.89941469870712e-19	-2.79201158112212e-17	-1.1870097566027e-17	-7.60352242382441e-18	-2.24939023458078e-17	-1.10142189357752e-17	-4.9587088218568e-20	3.65550608500939e-18	-1.15091525044247e-18	-1.50226441653436e-17	-1.5841921705352e-17	7.61420733866825e-23	-1.58415886649012e-17	1.50225254530106e-17	-1.15053380651019e-18	-3.65585728241344e-18	-4.88898648222113e-20	1.10137472715397e-17	-2.24939869007657e-17	7.60400336461483e-18	
0.375	1.14287765846542e-14	1.14323404579208e-14	4.04977888274239e-21	1.14323306483371e-14	-1.14287670621467e-14	-1.00488107814187e-19	3.72781905240003e-18	2.33168426198658e-20	-6.93739552067161e-20	-8.97266689531971e-21	3.70495747977931e-18	8.98559710715967e-20	-9.85492942369043e-18	-7.76571110852445e-18	-3.42627021213196e-18	-8.33925714195594e-18	-1.89319216130448e-21	-8.32697242821951e-18	3.43479895338004e-18	-7.73915081043633e-18	9.84818354829762e-18	5.36959800284304e-20	1.45013013744432e-17	-2.93696928161361e-17	3.82185015172556e-18	3.18276872891585e-17	3.68309776365085e-19	-3.18527960535238e-17	3.83431546303415e-18	2.93629080389438e-17	1.45032374109535e-17	-6.11666554351431e-20	-3.57213741322313e-17	-2.77570930183819e-19	3.60788856296492e-17	-2.59005070164276e-17	3.20104436873369e-17	-1.78136263684386e-17	-2.49459296450608e-21	-1.78179421101847e-17	-3.20165954054194e-17	-2.59193543551487e-17	-3.60689168149218e-17	-2.8513570690359e-19	3.57275702787792e-17	-1.44942331490451e-17	3.40885361211715e-17	4.14544217704907e-19	2.18117691420059e-17	-3.02997443936354e-17	-3.94641709955329e-17	-2.44247736678838e-17	-6.9566441125465e-19	2.44444336072083e-17	-3.94708693576236e-17	3.0307499089787e-17	2.18000487064324e-17	-4.17034348832134e-19	3.40807174759903e-17	1.44760440837344e-17	9.34623017788727e-18	2.76945658825415e-17	1.35412789898157e-17	1.29609808180756e-20	-4.49282340517698e-18	1.32845840002305e-18	1.85272327165507e-17	1.94555348813274e-17	3.59060455730508e-21	1.94530314888179e-17	-1.85243595781425e-17	1.33299827485172e-18	4.48562826928926e-18	3.47386286252027e-20	-1.353970979322e-17	2.77159819980265e-17	-9.36603775232137e-18	
0.625	9.77755157526464e-15	9.77641666171151e-15	3.24479355805097e-19	9.77815076633295e-15	-9.77713162130605e-15	-2.35228786878544e-18	4.66218186920322e-18	-1.70466961678198e-18	-5.51212766445815e-19	3.96039654492423e-19	4.61265045048748e-18	1.64354615165491e-18	-7.23611876521095e-18	-9.66325597358345e-18	-3.32926566373054e-18	-5.65413387488807e-18	-3.28699039883639e-19	-7.78849198362235e-18	3.84182106386388e-18	-9.62267356954936e-18	7.7939661156665e-18	1.12511872795732e-18	1.36293314430195e-17	-2.46749797870451e-17	9.67311144679807e-19	2.97178736919384e-17	8.5430308862929e-19	-2.81189927444963e-17	6.15582362571992e-19	2.45895592190891e-17	1.33152202544605e-17	2.1033890545862e-18	-2.88980651785265e-17	1.01354523833323e-18	3.04188670900426e-17	-2.02314101934932e-17	2.72590038552921e-17	-1.60126170422435e-17	6.34281320069156e-19	-1.42561932673272e-17	-2.7489836967289e-17	-2.01423432826141e-17	-3.07802666022232e-17	-1.95023626331841e-18	2.94019789080394e-17	-1.31387904131491e-17	3.03937131456654e-17	2.56277810306722e-19	1.7830746613032e-17	-2.70226974863935e-17	-3.20793542694113e-17	-2.19827554707833e-17	-1.3999998679498e-18	2.08597693766556e-17	-3.09114320979685e-17	2.66859306595989e-17	1.81080064463956e-17	1.32639510505997e-18	3.09183355010981e-17	1.61783429071613e-17	9.46073245511862e-18	2.36692992447052e-17	1.02601005884612e-17	-6.56751602353127e-19	-3.5557281006656e-18	-5.28946889320635e-19	1.5897016652064e-17	1.71861765012581e-17	-3.83185237125856e-19	1.55570574660491e-17	-1.6435553059062e-17	-2.24202192032807e-19	3.96559801889912e-18	1.28771067873517e-18	-1.05682076416086e-17	2.13158314719612e-17	-9.52776532919931e-18	
0.875	4.37013562659028e-15	4.41242883386095e-15	-2.51651812582864e-17	4.3898977527731e-15	-4.35199386949091e-15	-2.01453687891883e-17	5.20191725950548e-17	8.58103293840713e-19	2.05749716683903e-17	-3.71908928640754e-17	-2.09371268293133e-17	2.26026067095664e-17	7.58638672511587e-17	-2.90811180342735e-17	6.63108511597226e-18	-3.57241336051627e-17	2.99294335155429e-17	2.73606907015604e-17	7.39894882807235e-18	1.50743332847764e-17	-7.37772237256948e-18	7.55005397532533e-17	2.40374247085988e-17	-3.44649926886217e-17	-2.78378259190653e-17	2.03190194553583e-17	8.54927902027099e-18	6.12167467474899e-17	-1.78194445596135e-17	3.46998812584956e-17	-4.49597283115217e-17	-2.03286293177179e-17	-1.38517137052777e-16	-7.13672992417681e-18	1.52292750666904e-17	2.34778508412822e-17	-1.27070918681445e-17	1.35858896730958e-18	-6.20778173836631e-18	-6.05861710454665e-17	-1.60191012522951e-17	-3.01520331773412e-17	1.11519238870929e-17	4.60035554141143e-17	1.54214577248796e-17	-6.25003660516741e-17	-3.05951438335514e-17	-2.37711517433727e-17	6.43376312457272e-17	-7.91251051396011e-18	-1.07630615282912e-18	-3.0905813002966e-17	9.75480492789129e-18	-3.1145898374622e-18	9.68854387705439e-18	3.96336993925498e-17	1.11906864186657e-17	-8.58156858948242e-17	-2.60210137673701e-17	-5.75913508226874e-18	5.07563723809235e-17	3.26798574291853e-17	3.67342492230599e-17	1.61267641025686e-17	-2.74343136389686e-17	1.58500337613907e-18	1.61769003568529e-17	2.46502253780705e-17	8.81037493000709e-18	5.70633076641632e-17	1.60521776526694e-17	3.72358538760171e-17	-3.43624438974822e-17	-9.54358160512595e-19	-4.21924777088495e-17	2.14607892373477e-17	5.23644132558106e-18	
1.125	2.86030865377308e-15	2.88234083739958e-15	-2.08301064537842e-18	2.85434767455706e-15	-2.87701341183499e-15	7.3204821862119e-17	-7.697503422213e-17	8.05219664824293e-17	2.01343823734494e-17	2.94469985038748e-17	-8.56165237403983e-17	-4.75865766839497e-17	-7.74153693126172e-18	4.38645542356749e-17	-5.06200029444797e-17	2.49496918813401e-17	-6.25727943525894e-18	-4.29333687689481e-17	1.97665098889337e-17	-3.99664762033008e-17	2.39458462756793e-18	-7.26573555784611e-17	-8.09053460182706e-18	-6.18121233859034e-17	1.34073028556142e-17	-7.28937603656827e-17	1.73162917051312e-17	-5.14668011962654e-17	8.6954867802023e-17	-7.93874253636103e-17	-2.16379611297378e-17	-4.42429210226003e-17	1.29442450955768e-16	8.32774270825771e-20	-3.34957654931324e-18	-4.67744900577116e-17	1.81466902057318e-17	1.14424246918361e-17	2.26668580497946e-17	-1.50065238909138e-17	-2.45016947823282e-17	-4.35147001260024e-17	-4.38670497555657e-17	2.53888598035691e-17	-1.7830137250435e-17	1.05840080343014e-16	8.02934801548535e-17	9.94716999546035e-18	-4.06812983620082e-18	3.57493971982205e-18	-3.26683761658441e-18	7.64369033338303e-17	-2.52169390034987e-17	-2.32826588736229e-17	-3.06004261895685e-17	1.46879550860426e-17	3.29518591790436e-17	3.07380817403636e-17	3.89725507915503e-17	-2.68730982961704e-17	2.9657743385959e-17	-2.12684704888362e-17	-4.09421858210796e-17	-6.8011230101728e-17	7.38241105867894e-18	-2.95691994338662e-17	3.92652205794042e-18	-1.06502704272441e-17	1.24570217923859e-18	-1.50783451641785e-17	8.48053026193172e-19	-1.73061928284485e-17	-3.01321163647528e-17	-3.62157058679866e-17	3.71313469352392e-17	-3.3196119610879e-17	5.34472120805014e-17	
1.375	1.12775822223952e-14	1.13777570032494e-14	5.35160908316699e-16	1.14607153328882e-14	-1.1430002147786e-14	1.65563495002092e-16	-2.00291273385035e-16	2.33799737672844e-16	-2.19334063721193e-16	-8.30750431142732e-16	5.03047932843323e-17	-3.52487380467546e-16	5.90717908072139e-16	3.3251408247417e-16	3.58769271437983e-16	1.32185859204564e-16	-3.57938541635421e-16	-8.04352336901054e-17	4.61062428210364e-17	4.70138072433617e-17	3.41170209741729e-16	5.12989435323761e-16	1.95980906407024e-16	2.35663371435403e-16	1.54550996628001e-16	1.81706270765336e-17	3.82589983956271e-16	4.36323264068873e-17	3.59454597826245e-16	8.5606134981256e-17	-4.3080543007999e-16	3.22522866812836e-17	-1.37585483621933e-16	2.16430206795108e-16	-4.63892043134306e-16	-3.53980078744025e-16	-2.89965573524157e-16	1.51226514471441e-16	3.38313448104572e-16	-1.43429267087678e-16	5.64757350684149e-17	-1.90962498535541e-16	3.00971274900787e-16	1.52778399577072e-16	-3.57777937905164e-17	6.37550129448122e-17	3.50005338371288e-16	-4.35258239540109e-16	3.73521601350147e-17	-3.16570410557218e-16	4.81512350471761e-17	-5.04567873337575e-17	-3.64837755072861e-16	-1.34672855051049e-16	-2.94960533235889e-16	4.77977334270345e-17	-1.33983358220479e-16	-4.3976282141043e-16	2.6862645224369e-16	-9.86304419256002e-17	6.99909115429609e-16	-3.05771313619582e-16	4.0798248918898e-16	2.50143244934234e-17	6.4517846606003e-16	2.74678160947725e-16	4.82902409675254e-16	-9.2710140871366e-17	-1.23412629232654e-16	2.86054521146891e-16	4.30130088109693e-17	-3.82891636844534e-17	-2.67190400198799e-16	1.40435922703318e-16	4.894694295131e-17	9.36974824613131e-17	-2.18767787005592e-16	
1.625	1.19437406615526e-14	1.07649552016644e-14	-7.84526648019319e-16	1.0356302947202e-14	-1.12330682811447e-14	-1.03915107150829e-16	-9.82169675004373e-16	-1.27798228295503e-15	-7.51613592556241e-17	1.5714614539205e-15	1.96291247818289e-16	4.35900588253438e-16	7.78507296148471e-16	-1.24799709909535e-15	3.71721526614594e-16	1.94731947051131e-16	3.64252235550797e-17	1.36568224868387e-15	-4.76325619841734e-16	-5.64153951128051e-16	-7.30004374120462e-16	-1.14285520087797e-15	-1.88297305519792e-16	-1.12248032272674e-15	-1.80472873422004e-16	1.20836894536869e-15	-3.70383594640928e-16	1.55054097945381e-17	2.32775847637051e-16	1.36956256438115e-15	5.54215766981523e-16	6.84612276432939e-17	-1.75467787307168e-16	-2.14161685496369e-15	-5.55720581379591e-16	6.00197537442785e-16	-9.79932082460627e-16	-1.91642288941446e-17	-8.42374452050795e-16	8.03889111319528e-16	-5.37628628703397e-16	1.16133798795025e-15	-1.43032192442544e-15	-1.33728280656467e-15	1.42044810681326e-15	5.20713647363856e-16	-1.55555605974355e-15	2.01870783300907e-16	9.43118581481336e-16	1.91218854168043e-15	-6.3044073536043e-16	-1.1470258739357e-15	-8.11022399419556e-17	7.05858210271845e-16	-8.98435762708201e-16	4.87530603034699e-16	-9.90754676899562e-16	2.04421742236613e-16	-1.91330337438106e-15	1.184406047123e-15	5.05838285514983e-16	5.58829534381258e-16	9.36113012386509e-17	1.44866691425827e-15	8.36007476567114e-16	3.36948932816086e-16	-4.88762394490962e-16	-1.19095431237052e-15	1.11126374807086e-16	-3.6756642162984e-17	2.43720735114828e-16	6.11811340110599e-16	4.80602380231155e-16	-6.4715800589105e-16	-7.86625666030016e-16	-9.55038480041087e-16	7.82867638473632e-17	
1.875	-1.90754094587945e-15	1.33710877963931e-15	1.10895643804239e-15	-2.04796484557364e-15	3.84428857213365e-15	3.86552225219356e-15	3.44047683398331e-16	3.94624233265189e-15	-8.08341623407164e-16	3.05781588380139e-15	-4.5714923950449e-15	2.69975483692611e-15	-4.45429579229255e-16	1.96109469651453e-16	-2.43244530218003e-15	-3.15372321450734e-16	-1.27249839504623e-15	-1.7113805618044e-15	1.85458818156448e-15	1.43187846801362e-15	1.17229516381322e-15	-3.7509043953441e-16	2.00320938637971e-15	-2.3021914204826e-15	7.14926348724402e-16	-4.45297077356058e-15	1.41400318186984e-15	-1.83432910795723e-15	3.12251851019076e-15	-1.89527787693598e-15	4.20618801754125e-15	5.71236519877154e-16	2.11608512317278e-15	2.54499612836796e-15	-1.61882857887413e-15	-1.62605734019822e-16	5.41526005624508e-15	-1.33622460371832e-15	1.82785284321418e-15	-1.13452803799982e-15	1.41902372620287e-15	-1.01675863688662e-15	2.51462278208057e-15	1.94813155879157e-15	-3.96408442334231e-15	2.7645172217941e-15	9.73314852618563e-16	1.3685278463612e-15	-4.26158062831719e-15	-6.03203515124202e-16	9.00720401915867e-16	3.36664736453569e-15	-1.69263551454119e-15	4.26508581588809e-16	1.75769081313529e-15	3.42190771765969e-17	-2.33988415720544e-15	-1.36742110862193e-15	4.35686391858502e-15	-1.61151240189765e-15	-8.17650653980524e-16	-1.09088817049109e-16	9.78959664878902e-16	8.15172052008396e-16	-6.46604530133716e-16	-1.29664055073139e-15	-2.45282130879491e-15	-1.43883409753533e-16	-4.33329490189712e-16	-1.85270368950582e-15	-6.89467423387119e-16	-1.60637991038572e-15	3.9185405800129e-16	8.5235810614082e-16	5.31287915031349e-16	-2.63874862624249e-15	2.95505630114473e-16	
2.125	-1.31734132361748e-15	-1.40123904462483e-15	-5.51255374427608e-16	-6.30992186770321e-15	-1.2339866420035e-16	-6.80330781210653e-15	-1.45151460348243e-15	-1.81637628919073e-15	4.58334906117009e-16	-2.55880803932181e-15	3.09091762323239e-15	-3.09519854639959e-15	1.45740708609581e-15	-5.6444787988083e-15	1.33910952139736e-15	-1.16365368044123e-15	-8.63894043348648e-16	4.54570534210356e-16	2.01646720542177e-15	2.4760268170553e-15	-4.82019464664472e-15	1.5268976828472e-15	2.33876336210777e-15	2.31971822096684e-15	5.5873403317744e-16	6.12551849500233e-16	-1.76887780258815e-15	-1.00886914154918e-15	-3.35500087515339e-15	-3.38504390458633e-15	1.18339407148699e-15	3.3278358652947e-15	-8.39514784123861e-16	4.71271725208662e-15	1.45537664285668e-15	6.97891264198507e-15	-3.60602948398067e-15	4.61751719430059e-15	7.75989780774714e-17	-1.34017402944296e-15	-7.12113431531386e-16	-5.1210068241461e-16	-1.37774669568824e-16	-3.52998592318443e-15	-1.22161836069251e-16	-2.74180052060055e-15	-1.05395240655425e-15	-2.16643570032685e-15	-1.92797769858066e-15	-5.18405382583169e-15	-2.697093566862e-16	-9.33494681608018e-16	-2.1976150599627e-15	-1.86560998586803e-15	-1.40139137011773e-16	4.41345142174911e-15	-2.39832550645928e-15	3.02209617390283e-15	-1.42031113354425e-15	-4.41082244586789e-17	3.27773138325672e-15	-2.3508142494905e-15	2.34274117367962e-15	2.45134818024273e-15	-2.20082843174963e-15	-4.1790843579151e-15	6.34349305520715e-16	6.92053704063881e-16	-8.42707742303153e-16	9.1616591841027e-17	5.38798690787287e-15	-2.68024554027165e-15	-3.15639556255296e-15	3.89589674462126e-15	-2.56201552438429e-15	3.18332730064461e-15	1.58066839855027e-15	
2.375	1.39137187394084e-15	-1.25196836440134e-14	-5.61805579556552e-15	-1.18446385145473e-15	-1.93227452986413e-15	6.35136458419956e-15	8.33156257436344e-15	-4.05010260429358e-15	3.53486257952963e-15	-9.52114382586436e-15	8.76387642761724e-15	-1.20792780741887e-14	1.27230803357992e-16	3.64728715304065e-15	-1.77274823639708e-15	-5.60770273158231e-15	-1.40223804621006e-15	-2.36381310328887e-16	-3.41907464927868e-15	-1.24981384387625e-14	-1.25364273264791e-15	-3.87143982894343e-15	-1.07489317120537e-14	4.58834249227726e-15	-7.64539537645443e-15	8.0151149646729e-15	1.49321769615451e-15	4.44027476961138e-15	-3.53265186906037e-15	-1.59365746650918e-16	2.58196640473069e-15	-1.28682050667138e-14	9.24486918016731e-16	-7.59434191229517e-16	-3.69648251634176e-15	-5.11314400876161e-15	-3.6024823685003e-15	4.39017788262349e-16	-2.14394002163944e-15	-2.63746772619046e-15	7.77136063617803e-16	4.98442492825682e-15	-5.06427445937034e-15	-2.92955145718494e-16	1.56227743773023e-15	4.61537695254894e-15	-2.07014687355079e-15	3.61318975628371e-15	6.10224065070499e-15	1.07743396364615e-14	3.24430126671509e-15	5.02080115678516e-15	5.8333532518528e-16	8.15602790154946e-15	-6.73463233563288e-16	-2.09316700009838e-15	5.65867578774894e-15	2.27177868769664e-15	-5.34318876427328e-15	6.36361917648693e-15	5.95904005255073e-15	-6.65377393490721e-16	-2.54223601386071e-15	-7.50953573017494e-15	-4.14180156828921e-15	-2.52504975944126e-15	-5.38298170777354e-15	-4.9898286455787e-15	-3.58949743314622e-16	2.24042425439337e-15	-4.97597750279416e-15	8.27256824865499e-15	2.48279449317221e-17	5.41416803490859e-16	2.85572218983883e-15	-4.61651579027415e-15	2.06811660542465e-15	
2.625	-2.15644716313525e-15	3.72759825850979e-15	7.07604434290148e-15	2.5587296530397e-14	-3.66359057577189e-16	-2.02657299328121e-15	-8.86922886204858e-15	6.16528533091647e-15	-4.61508488273363e-15	2.65627146515048e-15	-6.96601159083928e-15	8.70564146342425e-15	6.03679173473549e-15	1.59240049216684e-14	4.43172610116223e-15	8.56188067819805e-15	-5.39607206793079e-17	-4.03302985901429e-15	1.01753637148223e-14	8.88595499207578e-15	-5.8072633660612e-16	-2.1471703922335e-15	8.45484254380068e-15	-5.33372729587773e-16	8.42610584545418e-15	-2.24065120646958e-15	4.45578245863557e-15	5.00522959878674e-15	-8.04228617232583e-15	-6.04809755675078e-15	7.92920392275724e-16	-1.05487864870336e-16	-1.82537381984109e-15	1.13458274233571e-15	-2.93018045727883e-15	5.44757698086676e-15	4.09094524017978e-16	-4.73527317672916e-15	7.66997039975647e-15	6.58233758749667e-16	6.78122222089224e-17	-6.12142390927942e-15	4.04809655880146e-16	1.03372539601352e-14	3.42007323576046e-17	-1.57914093611925e-15	4.58556237466339e-15	4.70259224034448e-15	5.05272885606962e-15	-3.27389621003917e-15	-1.85317150862678e-15	1.42195349061028e-15	2.61891094016658e-15	4.22957760567416e-16	8.1083826373909e-15	-8.25557824697891e-16	1.10279213016583e-14	1.95111128300821e-16	1.11748644770347e-14	-1.29613099737457e-14	-9.16215703722623e-15	-2.0864631118584e-15	3.51810806607523e-15	6.28333769350166e-15	7.95843440906364e-15	9.02614211614302e-15	6.47403289130989e-15	3.07331993027708e-16	-4.20647753007257e-15	-1.40954634807254e-15	-9.26533004919686e-15	-3.34817284080357e-15	2.98961192948842e-15	-2.44310457479218e-15	2.79123660789212e-15	2.02038616770668e-15	-4.59563211128375e-15	
