# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0.125	-3.10034826470157e-18	-9.27068539980626e-15	-3.04687306189763e-19	9.27068601931297e-15	-3.1000993698705e-18	5.91976596952553e-20	3.63039320100956e-18	1.16601555444784e-19	4.40219910478115e-22	1.16194865841172e-19	-3.63049564564058e-18	5.87979828539351e-20	-8.26310893714048e-18	2.14222726325758e-21	-5.21733215892199e-18	6.94584516909636e-18	-8.43031750975521e-18	-6.94590294835594e-18	-5.21785566860922e-18	-1.75013522957396e-21	-8.26222397005004e-18	1.03838136950622e-17	1.11112349745411e-17	-1.5989338243819e-18	1.12829871896453e-18	-2.52282973762524e-17	-4.32912496916498e-22	-2.52282514902554e-17	-1.12794343409543e-18	-1.59908794650684e-18	-1.11117231267255e-17	1.0382941773819e-17	2.88148542513869e-17	-3.92943409013541e-18	3.04515116535614e-17	6.41834417545218e-18	-9.96404982894369e-18	1.56272715052279e-17	1.06676385651938e-18	-1.56272277721991e-17	-9.96382243924328e-18	-6.41807593379005e-18	3.0450591617967e-17	3.9300367314136e-18	2.88154366221965e-17	1.58222619317041e-19	-2.80566927527517e-17	7.70824077963294e-18	1.5697138932175e-17	-8.61618503035673e-18	2.23521950091244e-18	2.03617201347946e-17	1.57442511856435e-21	2.03618684481499e-17	-2.2353772007045e-18	-8.616117823972e-18	-1.56958014162928e-17	7.70816981069152e-18	2.80567489179429e-17	1.58086948881642e-19	3.01363277907878e-18	7.20955046170503e-19	-1.10159772591924e-17	-5.35569995189047e-19	-2.60470442500945e-18	3.7895912154128e-18	-6.83153573842151e-18	-1.55370015141957e-17	1.8325848236908e-17	1.55368831381359e-17	-6.83163915735013e-18	-3.78990220192267e-18	-2.60296367717255e-18	5.35202879345121e-19	-1.10164201389366e-17	-7.21059843216406e-19	3.0151664100639e-18	
0.375	3.90663825968766e-18	1.14323179249612e-14	-6.54757432910587e-19	-1.14323049182682e-14	3.91135117588262e-18	-3.27732181524341e-21	-4.39140526805139e-18	-9.14394018761012e-20	3.58884364641244e-21	-1.07158050651767e-19	4.38581953287071e-18	2.52368852381249e-21	9.06218317788217e-18	1.1150365196339e-19	6.46928299726085e-18	-8.44246205975172e-18	1.10184888114375e-17	8.43170041736403e-18	6.47636520936795e-18	-1.09136171128181e-19	9.06472937676866e-18	-1.2759004157918e-17	-1.47954828900319e-17	2.21121064133237e-18	-1.48859822714832e-18	3.09104039358345e-17	-2.22522967333596e-20	3.09251359438076e-17	1.48772074949277e-18	2.20577788808881e-18	1.47926586474545e-17	-1.27534117946034e-17	-3.56532935246148e-17	4.91603957827847e-18	-3.73706222708513e-17	-7.84429994657731e-18	1.22376529603337e-17	-1.93150133455076e-17	-1.28934054777653e-18	1.93180009343707e-17	1.22278361987712e-17	7.84064568106886e-18	-3.73976231076452e-17	-4.91540783581042e-18	-3.56571475459831e-17	-1.56064085333202e-19	3.43560880560018e-17	-9.50764841735751e-18	-1.8891897621634e-17	1.05654946659613e-17	-2.61407857187201e-18	-2.50664826531625e-17	1.6397747171661e-20	-2.50770963709228e-17	2.61833934912658e-18	1.05768449549514e-17	1.88948431287855e-17	-9.51690141958056e-18	-3.43731167048851e-17	-1.49827618154939e-19	-5.09091331273833e-18	-7.58523343554724e-19	1.3399001197764e-17	6.03056359495698e-19	3.06556601510712e-18	-4.77310536532302e-18	8.47541951164213e-18	1.91664925262399e-17	-2.24141264231466e-17	-1.91659843579961e-17	8.47973324319522e-18	4.77168707456462e-18	3.1005972847478e-18	-6.02100959522153e-19	1.34300414859237e-17	7.68987433665619e-19	-5.10345905869803e-18	
0.625	4.17595107776523e-18	9.77527162223836e-15	1.081000297655e-18	-9.77791401084775e-15	3.42034701663367e-18	2.50902643758472e-18	-1.69249024706786e-18	-2.68621821984913e-18	3.45213985214035e-19	-3.11039128203396e-19	2.18720149988614e-18	4.5358843892077e-19	7.56798210947937e-18	4.53589596700403e-18	6.3132218841861e-18	-6.02214737250296e-18	7.99020792881998e-18	7.87540573196523e-18	6.43572112837199e-18	-1.85137694070883e-18	8.71067542119096e-18	-1.12750903510234e-17	-1.04722224978582e-17	2.50390503426466e-18	-2.43735376919188e-18	3.01138908384111e-17	3.79559342332726e-19	2.8012342045157e-17	2.308601029939e-18	2.14162048919649e-18	1.03809085194929e-17	-1.27084584805779e-17	-3.02768199022735e-17	4.38494121632718e-18	-2.7400980891235e-17	-9.5804756705591e-18	9.48003641134784e-18	-1.66338340615198e-17	4.62465088069404e-18	1.49868928122909e-17	1.01159460901135e-17	7.72703872415881e-18	-2.68728014167225e-17	-2.48976576948117e-18	-3.10281787802101e-17	1.14998410324512e-19	2.7927531065686e-17	-8.92533038532553e-18	-1.77194400832091e-17	8.70986222796597e-18	-2.12483121272676e-18	-2.32482262703093e-17	-8.31029841936303e-19	-2.12816209859355e-17	1.59941794088388e-18	8.98359468261783e-18	1.6924624544611e-17	-8.7656663012471e-18	-2.92699334668169e-17	2.615262475146e-18	-1.16869437027933e-17	-4.55888432116456e-19	1.05324193945564e-17	1.96929111382228e-19	-1.5500322515093e-18	-2.17208155487523e-18	7.52592579286831e-18	1.64571145824438e-17	-2.49575706354212e-17	-1.48212761400918e-17	7.66687619338891e-18	3.34149207034378e-18	-2.50582484802109e-18	-1.9745558595924e-18	1.20088789806564e-17	-1.4093501265629e-18	-9.66991022728614e-18	
0.875	-1.37174158518121e-17	4.36801270411665e-15	5.88603815411163e-17	-4.37865578502721e-15	3.47938905062574e-17	3.92612884309357e-17	-4.73108623183359e-17	-2.08558756445973e-17	2.09636422472105e-18	-2.20895280240957e-17	-5.48950296878354e-17	-6.85813583275228e-17	2.87260743100037e-17	1.23583615745796e-17	-2.90750787053442e-17	-6.90793176370562e-17	-6.30290181738681e-17	-2.29356221044167e-17	5.23915686142811e-17	6.82352979596076e-17	-1.55334371787531e-17	-7.59595591513976e-17	4.58529383064037e-17	-3.98066934045078e-17	-1.13142400394513e-17	-1.06882584854081e-17	1.53354874522641e-17	-3.13485678518383e-18	-3.4038171197692e-17	3.61874604518019e-17	1.03687932528296e-16	-2.87752266177815e-17	-5.81953335733579e-17	-1.55591666224847e-17	-8.22888309357791e-17	-2.12473435567672e-17	1.1174553311645e-17	2.49716997148962e-17	1.76217543202035e-17	-1.96740732440543e-17	3.81681796187461e-18	1.05114260490926e-17	-1.01864728706438e-16	2.15733012820058e-18	-2.5160925652906e-17	4.58847057180323e-17	5.30802186629604e-17	7.22770361371153e-18	-4.55218947984148e-17	-5.34995814027855e-18	4.62851440274689e-17	1.63556032655128e-17	5.97109069187326e-17	-4.5177182332326e-17	7.51194095221542e-17	-1.20073930498357e-17	5.53431159125134e-17	-2.27780328646577e-17	-2.37341978889643e-17	7.90034111584576e-17	9.34956528425009e-17	-5.62209931675617e-18	5.83725305665986e-17	-2.79109317204109e-17	6.18215717638044e-17	-4.55502439148932e-17	2.92193860965657e-17	-1.75247799901123e-17	9.27460985317936e-18	9.39756150698466e-18	-3.3200045904349e-18	1.69756855819247e-19	9.30036894963257e-17	2.36705203137914e-17	2.82068789940601e-17	-2.52800746086701e-17	-3.26707973143057e-17	
1.125	1.77816620419282e-17	2.93154742053037e-15	-1.27657428839505e-16	-2.88906355501641e-15	-2.64992792397187e-17	-2.06318132369321e-17	-3.15015147852042e-19	8.18552202129126e-18	2.26477500313899e-17	-2.70820883916125e-17	-8.68580472614271e-19	-1.7031690489239e-17	-1.48484068621367e-16	-2.53845776712421e-17	-3.67781317792083e-17	1.45062358663274e-17	3.50193647987598e-17	4.62051125044322e-17	-3.62429631237635e-17	-1.67230813371117e-17	-2.66249576322974e-17	1.6365205459694e-17	-4.73405699619645e-17	1.93186052279026e-17	-1.98488711370448e-17	4.45952713076188e-19	4.76755571705493e-18	7.03962619301587e-17	2.46683882179977e-17	-5.15087494216317e-17	-1.46046044454747e-17	2.34736943249405e-17	2.80812941516087e-17	1.5526765320768e-17	-4.10706223319773e-17	3.40199912060556e-17	1.752462173658e-17	5.64586508615409e-17	-2.6322746783288e-16	3.21824412194078e-17	-1.31347529132307e-17	-1.97840579413106e-17	-8.42728724891225e-17	-6.10779107967797e-17	5.63308111279516e-17	-2.38299507155522e-17	-2.18557633368685e-17	-4.790893865908e-17	-2.36705583722722e-17	2.80538708697549e-17	-9.45925959726366e-18	8.80736487030408e-17	-1.48396993280581e-16	8.46729709804237e-18	-4.47889821496377e-17	-2.93169176899127e-17	-1.46084832303611e-16	-3.53121038884786e-17	-4.00582493133075e-17	-2.35105031779716e-17	2.50649092568152e-16	-4.40631327495938e-17	-2.13447001250237e-17	-4.82189737467646e-17	3.3858979112163e-17	1.75407515558931e-17	4.05748209202987e-18	5.50063697100086e-17	1.12862734659621e-16	2.89412801453796e-17	2.15481753549768e-18	-2.58770849263823e-17	3.81252608086216e-17	1.60054952878927e-17	-4.09469753983423e-17	3.88437080228508e-17	1.38000628383812e-16	
1.375	2.53894404080009e-16	1.15470120666271e-14	-4.67268615603319e-16	-1.08848317253619e-14	3.36819176434288e-16	4.5558286077402e-16	4.40642732200235e-16	1.12175861576282e-16	-1.89815992766163e-16	-3.63810080243262e-16	-2.96719152138289e-16	-8.20334844884446e-18	7.39104456985621e-16	1.94368882474906e-16	5.1688898051133e-17	5.77036038829163e-17	3.36346239616529e-16	3.38317176509648e-16	5.10986999185099e-16	-3.45030620960185e-16	2.69068397163473e-16	6.14657071555399e-17	3.42801226634943e-17	-5.98984629887828e-16	-3.00465724624728e-16	7.46888972449637e-17	-1.83812469896178e-16	3.39681028986156e-16	-3.88100736368876e-16	2.22457016755452e-16	-3.60994968446208e-17	-2.64461711258746e-16	2.06518092136118e-16	4.19049150017985e-16	-5.95423764124514e-16	-9.44867878427647e-17	2.70262085873614e-17	6.90424003879897e-17	-6.11653636495695e-16	-4.46986679487782e-16	-1.34181225436841e-16	4.989287921589e-16	1.23188520660968e-17	3.50580302150996e-16	-4.20546817487447e-16	1.20000056366589e-15	-1.26878079452733e-16	6.97358769637219e-17	-1.38762605270062e-16	8.23189293436782e-16	1.50416473624863e-16	-1.60517382095308e-16	-4.47188826963616e-16	2.61670627255131e-16	3.66397024959638e-16	-9.91991697143918e-17	-1.70048405324835e-16	-5.74467376477016e-16	-1.54945819937159e-16	1.07832663870259e-16	6.70560698004886e-16	-2.1859813731498e-17	-4.95773158791289e-17	-1.64849092609148e-16	4.95155784798056e-16	-5.66216593039317e-17	-3.83681428675267e-17	5.99979976374814e-18	4.75624155016884e-16	4.45747745885742e-16	-3.64375446904011e-16	-2.9231477092307e-16	1.00392643493251e-16	3.184193830815e-16	4.56781122210603e-16	-1.70746165352494e-16	-3.87332882921555e-16	
1.625	-2.75595052922336e-16	9.47011129246636e-15	-2.70983303631359e-16	-1.13790253080731e-14	-1.60786027544028e-15	4.00855899784959e-16	-4.94262626432738e-16	-9.52485260786348e-16	1.02846083579778e-15	4.22114268485592e-16	-1.51303060555718e-16	6.48171416888302e-16	-2.25536719517917e-15	1.49349948845412e-16	2.6962103810265e-16	7.30619745665356e-16	-1.13641729981494e-15	1.61812845219569e-16	-8.58816274398273e-16	8.92761387390253e-16	-1.14389893833577e-15	-2.29920774573577e-16	-6.95494992840334e-16	-2.13345513024697e-16	1.8532517341118e-16	1.79799616513407e-16	9.59256134248004e-16	1.03890585311259e-15	2.63251304955168e-16	-4.8679758762826e-16	-3.67089441780411e-16	-4.48463908458621e-16	-9.65047364569581e-16	-1.24539830214256e-15	1.32076864100274e-15	-1.34871959729901e-15	-3.71428381156797e-16	-3.21710475911469e-17	1.75886747859899e-15	-4.42614379257734e-16	-1.40286407187078e-16	5.84047223567789e-16	8.78696055374104e-16	1.64372180057126e-15	1.32504423611578e-16	-1.37587038052611e-15	-5.62886298790451e-17	-6.62852231140721e-16	1.42936086555184e-15	-6.89677458039829e-16	-1.58794699385554e-16	-9.5816582782939e-17	1.53700722587788e-15	-1.54722219513781e-15	-4.1556868808708e-16	1.07845051382767e-15	-2.33318125594446e-16	-4.72616011796172e-16	-3.63254428643745e-16	-2.62538123010697e-16	-1.1256470407469e-15	-1.7924369414817e-15	-7.46770154183317e-16	5.08759740027452e-16	-3.17215821519372e-16	2.16224121896929e-16	4.47733742840153e-16	-9.21284839594076e-16	6.13314985825093e-16	3.47866296130539e-16	5.36931957962603e-16	7.27047405343512e-16	-1.14470353699355e-15	-7.74930873248706e-16	-8.67756857902007e-16	7.17083412002663e-16	4.6821345335934e-16	
1.875	-3.60355398616537e-16	5.2050011220035e-16	-5.71720529965805e-16	5.57817710253058e-15	1.93470801172325e-15	-2.31729952644313e-15	1.26437507648716e-15	2.96003138597639e-15	3.20146991107816e-16	-1.34290952975384e-15	-1.16461540241086e-15	-5.12081073924141e-16	4.00222870753577e-15	1.41917656460676e-15	1.95217893751466e-15	8.50509681813014e-17	1.0519422768817e-14	-2.849256521399e-15	-8.46124010480072e-16	-1.09994979386514e-15	6.84644399170126e-15	-1.49126806248551e-15	6.61045721147462e-15	5.07431092795135e-15	7.47572839113966e-16	-2.46464831817946e-15	-3.80494151080748e-16	-2.02249814079401e-16	4.2247792451183e-17	-2.64221266495533e-15	6.29210406167689e-16	2.96889064547699e-15	-1.10068965527066e-15	3.00915160623406e-16	8.87677374064827e-16	-7.03280201118654e-16	1.08074336578012e-15	-3.59396318236905e-15	-3.37408893882515e-15	2.53487287738887e-15	-2.22239187925417e-16	-5.73567462503858e-16	7.69762610228296e-17	-2.2299824683116e-15	-4.69886169061365e-16	3.0306867328359e-16	-6.89433809593146e-16	2.64463375904739e-15	-4.63809926314589e-15	-2.80112620878842e-15	5.46451876279644e-16	-5.46923597683866e-16	2.03717798584926e-15	1.8658416860794e-15	-1.29307550493948e-15	9.7009262052574e-16	4.74121192974049e-15	-3.03483254305642e-16	3.30369555429992e-15	1.68360839164114e-15	9.37690249742686e-16	1.54589008937542e-15	2.01726846783373e-15	1.65640220604808e-15	-1.59728949603584e-15	1.8524106062883e-15	-1.77264848419221e-15	-8.77296657839821e-17	-4.91449795977149e-16	1.67852609775964e-16	-2.69535848656319e-15	3.74026978477128e-16	9.84894601010477e-16	1.75727657923039e-15	2.13004848031594e-15	-1.28883969911674e-15	2.00403928783213e-15	
2.125	8.91355976212808e-16	-3.09665747267665e-15	2.8264309143932e-15	-1.18054787939536e-16	-4.65908165100248e-16	7.7996040824785e-16	-2.30286036448732e-15	1.19590596582811e-17	-2.72214078565623e-15	2.20947899496343e-15	-2.82449512261779e-15	-3.11210623783087e-16	-2.83227072511399e-15	1.10941823866652e-15	-1.56070102444816e-16	-4.13856022306615e-15	-6.43913237647342e-15	3.54365070708717e-16	-4.81975632031611e-16	-1.24539055253771e-15	-2.74488421896167e-15	-2.2481998539891e-15	-1.28540731499999e-15	2.1937752937655e-15	-3.39803115338646e-15	2.20166957027558e-15	-5.63842534168231e-15	2.4535367061559e-17	4.47142595903071e-16	5.78007237960112e-15	-7.60659029164831e-16	-2.94884986850525e-15	-5.25497896557014e-15	1.33711498033778e-15	4.34304333170796e-15	-9.06123604596579e-16	-3.92169219251529e-15	7.01243522116848e-15	2.58417073966998e-15	-3.20793258470535e-15	-1.8292849885757e-15	1.04871353512825e-15	-1.05673533265328e-16	-1.65663279432676e-15	1.42131843587711e-15	3.68453731569327e-15	9.12632116205681e-16	-1.49702733780725e-16	-1.0412656393889e-15	3.80116011774251e-16	-7.63224232346447e-16	-2.47799550131463e-15	-3.11581454911823e-15	8.9452072648321e-16	-3.5239207993466e-15	-4.92682565652899e-16	-6.71101668673495e-16	3.58929698623319e-15	8.29335989865195e-17	4.35279003299322e-16	1.91448988150882e-15	3.17812630800399e-15	1.81349197748263e-15	3.58486214496769e-16	2.26272975044787e-15	-2.8772330138527e-15	1.94185896309904e-15	-1.18332070151834e-15	-1.22828458151524e-15	-4.66769029253292e-15	-7.62226598234821e-16	-2.40211905699363e-16	-1.49440602381272e-15	-4.39218835932095e-15	-7.60170005174275e-16	1.33677686152825e-15	-3.07011428069265e-15	
2.375	-6.00563254617721e-15	-3.34670172098717e-15	-5.6336024348024e-15	-6.64875589631222e-15	3.49180712145177e-15	3.24213116439021e-15	3.55504820935202e-15	-7.92391224840995e-15	6.09520264439906e-15	3.68206267076129e-15	-1.07521172665412e-15	-5.76140987724002e-15	-3.96795784596755e-15	-4.16267050403522e-15	3.09932993611897e-15	3.2977293572724e-15	-7.54382351158057e-16	9.12098986264408e-15	-3.26386612088788e-15	2.19121775449105e-15	-1.20501385957019e-15	-6.42350466205702e-15	-1.48128727183703e-14	-6.7922319821739e-15	-2.47742755243835e-15	3.1795702927818e-17	-7.08699105062772e-16	-5.69136362658611e-18	2.29343841557807e-15	-8.78115769909463e-16	3.14831028016798e-15	-1.05043721956953e-15	-8.13804653494927e-15	2.77189007064805e-15	7.46876191905821e-15	3.11049580291291e-15	1.72563749903539e-16	2.91959976307976e-15	-6.41778724850034e-15	-4.45303770997729e-15	-6.10549599984618e-16	6.05565109845422e-15	-3.06031301897984e-15	3.71460575283188e-16	-2.26321451475581e-15	-5.4309283022603e-15	-3.25934418823976e-15	-1.6538227359564e-15	5.51342326873161e-15	3.54862518704714e-15	-3.22323533596947e-15	2.94931322697586e-15	1.51087176439185e-15	-6.55576687794805e-16	2.26212223975884e-15	-2.77889870681805e-16	5.55371519048213e-16	-4.83395418363853e-15	1.90257281017006e-15	-7.81724287783759e-16	7.42323765000943e-15	-9.06916815982639e-16	-6.11670163216022e-15	-6.73213844197861e-15	5.9852671613956e-15	-4.72512113023104e-15	5.44883438829657e-15	-3.75850801470141e-15	2.01686821143558e-15	-1.6115914255164e-15	5.53971811084118e-15	-8.70006454340345e-15	-2.23952467151965e-16	-4.60986325691154e-15	-8.95190613848812e-15	2.5667574762577e-15	9.87276708741502e-15	
2.625	9.40238098163627e-15	1.26703699448406e-14	-1.69826225452705e-14	3.0592933091156e-15	5.07211487974198e-15	7.51180513398966e-15	1.32447868878221e-14	1.21239489355107e-14	8.04600670729575e-15	-1.07300175467586e-15	-1.69771233606528e-15	-2.76397563311772e-15	8.30603897297164e-15	1.02926068999469e-15	5.80600444781623e-16	-4.64551868505762e-15	9.59632394521912e-15	1.98094663732774e-15	1.29606837270901e-14	2.3408247931381e-15	5.93133026174804e-15	1.29811875186308e-14	1.82498265316305e-14	5.37256286514667e-15	6.49494567698866e-15	-1.5705197482542e-14	-1.09023091869151e-14	1.10509246855423e-14	3.88503980808283e-15	-1.27412154884646e-14	-9.69297703132628e-15	7.8514249274711e-15	9.58613249015169e-15	-7.05741603104405e-15	-9.135021934985e-15	3.11233384382606e-15	9.42256417788032e-15	-1.48675965409759e-15	2.22805988121352e-15	6.39827418597323e-15	1.64048030251283e-15	-7.74240644625454e-15	-7.43020848790975e-15	-4.87599157080815e-15	3.88709456303988e-15	6.85244014397394e-15	-8.17449652226045e-15	2.37500828102005e-15	-1.76181373989457e-15	1.6003591068545e-15	4.69236780429736e-15	-1.13990635606749e-15	4.05247224860374e-15	-3.18708985787565e-16	5.05382911006131e-15	-7.12436574537193e-15	-1.01765282388927e-14	1.3044646995202e-15	1.09252976703888e-14	-8.18924635981085e-16	-8.48795017347757e-15	-6.71470798849125e-15	5.56169365340513e-15	7.45464678666242e-15	-5.23390679188466e-15	9.42704384869946e-15	-4.78300632320513e-16	-1.3459814772865e-15	5.73432572407856e-15	6.44018989977716e-15	2.77031766208479e-15	9.80629380326952e-15	-2.27065717623946e-15	8.63186711338295e-15	5.98048193582636e-15	-4.79889777713721e-15	8.23041398927829e-15	
