# 1:time	2:2-2	3:2-1	4:20	5:21	6:22	7:3-3	8:3-2	9:3-1	10:30	11:31	12:32	13:33	14:4-4	15:4-3	16:4-2	17:4-1	18:40	19:41	20:42	21:43	22:44	23:5-5	24:5-4	25:5-3	26:5-2	27:5-1	28:50	29:51	30:52	31:53	32:54	33:55	34:6-6	35:6-5	36:6-4	37:6-3	38:6-2	39:6-1	40:60	41:61	42:62	43:63	44:64	45:65	46:66	47:7-7	48:7-6	49:7-5	50:7-4	51:7-3	52:7-2	53:7-1	54:70	55:71	56:72	57:73	58:74	59:75	60:76	61:77	62:8-8	63:8-7	64:8-6	65:8-5	66:8-4	67:8-3	68:8-2	69:8-1	70:80	71:81	72:82	73:83	74:84	75:85	76:86	77:87	78:88	
0	-4.04018596218755e-23	5.42084457943563e-24	-8.41461089642353e-22	-5.42084457943943e-24	-4.04018596218748e-23	8.47593714429533e-24	-8.62382469088992e-23	-1.31048674860347e-23	1.46936793852786e-36	-1.31048674860306e-23	8.62382469088987e-23	8.4759371443006e-24	-3.71615183015962e-22	2.65466886778317e-24	-4.97983415566656e-23	-3.32452974989961e-23	4.69470354735226e-22	3.32452974989983e-23	-4.97983415566671e-23	-2.65466886779123e-24	-3.71615183015961e-22	1.71107983001394e-23	-3.40985605212617e-22	-3.12017837425025e-23	5.30822123824619e-23	1.56841327856116e-23	-1.55165254308542e-36	1.56841327856081e-23	-5.30822123824604e-23	-3.12017837424997e-23	3.40985605212618e-22	1.71107983001427e-23	-1.53739955731732e-23	-9.07382500484004e-24	-5.48667825907885e-23	-2.47844234343409e-23	5.58088069361771e-23	4.96996550601267e-23	-2.46302147251901e-22	-4.96996550601278e-23	5.58088069361783e-23	2.47844234343458e-23	-5.4866782590789e-23	9.0738250048359e-24	-1.53739955731729e-23	1.24867811636784e-23	-1.49992893023726e-23	-4.71910239899923e-23	1.33542507064912e-22	3.80760495960781e-23	-3.32167111214417e-23	-1.78988627283646e-23	9.16885593641384e-37	-1.7898862728362e-23	3.32167111214401e-23	3.80760495960742e-23	-1.33542507064912e-22	-4.71910239899925e-23	1.49992893023725e-23	1.24867811636838e-23	1.38081141983709e-23	-9.76667828087652e-24	2.59035328968823e-25	-1.70053845778606e-23	-3.27594506920986e-24	4.1958110868115e-23	-3.7417145917663e-23	-6.35726694468082e-23	4.99645190190817e-23	6.35726694468086e-23	-3.74171459176645e-23	-4.19581108681181e-23	-3.27594506921032e-24	1.70053845778638e-23	2.59035328968395e-25	9.76667828087061e-24	1.38081141983715e-23	
0.25	-1.82586842348841e-22	-3.52297821732626e-24	-3.80316483617885e-21	3.52297821731312e-24	-1.82586842348838e-22	1.27127380375799e-23	-3.41569815908028e-22	-2.61493984189258e-23	8.2754802297889e-36	-2.61493984189161e-23	3.41569815908025e-22	1.27127380376007e-23	-1.50251110701966e-21	1.52612755620948e-23	-2.2691270749874e-22	-9.64041767325104e-23	1.80277608750756e-21	9.64041767325158e-23	-2.26912707498745e-22	-1.52612755621229e-23	-1.50251110701966e-21	5.46073158407066e-23	-9.17983988986326e-22	-7.70028921975556e-23	2.47054006337654e-22	3.41110552738867e-23	-9.68607345077565e-36	3.41110552738824e-23	-2.47054006337649e-22	-7.70028921975455e-23	9.1798398898633e-22	5.46073158407182e-23	1.59578852584491e-23	-1.8025049498907e-23	-8.66453278836419e-23	-8.36428503189389e-23	2.89172498343955e-22	1.81927263573463e-22	-6.78316298575438e-22	-1.81927263573466e-22	2.89172498343958e-22	8.36428503189508e-23	-8.66453278836463e-23	1.80250494988955e-23	1.59578852584494e-23	3.96078272001206e-23	9.37448994809896e-24	-1.60660637137056e-22	6.16210014207002e-23	1.36915099309509e-22	-2.04081365405186e-22	-6.70340609182248e-23	8.08740113365734e-36	-6.703406091822e-23	2.04081365405178e-22	1.36915099309499e-22	-6.1621001420696e-23	-1.60660637137055e-22	-9.37448994809958e-24	3.96078272001482e-23	7.57116251986423e-22	3.3893808856819e-24	-8.14401004541266e-24	-9.78992140999825e-23	-4.53286440553827e-22	1.61692484068327e-22	-2.20078555391888e-22	-2.77242778614612e-22	-1.86669911892574e-22	2.77242778614615e-22	-2.20078555391895e-22	-1.61692484068334e-22	-4.53286440553826e-22	9.78992140999894e-23	-8.14401004541199e-24	-3.38938088570101e-24	7.57116251986424e-22	
0.5	-1.76358645636439e-21	-2.11873000716798e-22	-2.68260812235728e-20	2.11873000716643e-22	-1.76358645636439e-21	-8.46576050562229e-23	-3.05694197388313e-21	1.73068690262605e-22	5.34144633013647e-35	1.7306869026268e-22	3.05694197388313e-21	-8.4657605056033e-23	-7.87554311952915e-21	-3.33814649214121e-25	-1.84315356196868e-21	-2.87740768902809e-22	1.04446493035265e-20	2.87740768902815e-22	-1.8431535619687e-21	3.33814649027688e-25	-7.87554311952915e-21	1.48730005143405e-22	-2.31239461735922e-21	-6.78533333776527e-22	1.91278685581741e-21	1.56336328000375e-22	-6.62038418383112e-35	1.56336328000382e-22	-1.91278685581739e-21	-6.78533333776447e-22	2.31239461735924e-21	1.48730005143498e-22	-2.63630493718579e-22	-1.85986346189883e-23	-2.13966380084612e-21	-5.89386337050707e-22	2.15840151996365e-21	1.01604734425268e-21	-6.07385822244596e-21	-1.01604734425267e-21	2.15840151996366e-21	5.8938633705076e-22	-2.13966380084608e-21	1.85986346189352e-23	-2.63630493718565e-22	1.99511834165309e-22	2.37680774722565e-22	-1.12423825699374e-21	-1.23897346487382e-21	1.24138207677329e-21	-1.57685059000294e-21	-5.85077291848762e-22	8.12501695288365e-35	-5.85077291848744e-22	1.57685059000288e-21	1.24138207677322e-21	1.23897346487381e-21	-1.1242382569937e-21	-2.37680774722549e-22	1.99511834165507e-22	7.4177620547204e-21	-1.1328962640195e-22	1.1661028946393e-23	-7.13324300323922e-22	-2.47186117022017e-21	1.48625266660425e-21	-1.61691792692904e-21	-2.03837648474267e-21	2.29966757338275e-21	2.03837648474268e-21	-1.6169179269291e-21	-1.48625266660433e-21	-2.47186117022017e-21	7.13324300323984e-22	1.16610289463869e-23	1.13289626401835e-22	7.41776205472038e-21	
0.75	-1.02646826412844e-20	-3.59766018459189e-22	-1.07923287363222e-19	3.59766018458106e-22	-1.02646826412845e-20	1.73768051701595e-21	-1.96855190799614e-20	1.95105791951948e-22	3.12963615962926e-34	1.95105791952653e-22	1.96855190799613e-20	1.73768051701697e-21	-1.18145820926075e-20	1.43436815493651e-21	-1.19776832712133e-20	-3.73788834985055e-21	5.89187036991614e-20	3.73788834985074e-21	-1.19776832712134e-20	-1.43436815493776e-21	-1.18145820926076e-20	2.8644510938449e-21	-9.49576698144521e-21	-7.47463361010011e-21	1.19640838124492e-20	2.6917151259028e-21	-3.34028474729661e-34	2.69171512590273e-21	-1.19640838124491e-20	-7.47463361009971e-21	9.49576698144513e-21	2.8644510938453e-21	-5.01517893634753e-22	-8.15204962772769e-22	-2.14514989577064e-20	-5.67875330379832e-21	1.32601071013854e-20	6.15579906747953e-21	-6.71595577452506e-20	-6.15579906747955e-21	1.32601071013856e-20	5.67875330379896e-21	-2.1451498957706e-20	8.1520496277265e-22	-5.01517893634543e-22	2.68967131789277e-21	1.06143048792981e-21	-9.89268753598323e-21	1.06439898132256e-20	7.42079250272915e-21	-7.61088711924418e-21	-4.49567265108812e-21	5.02547344863544e-34	-4.49567265108814e-21	7.61088711924385e-21	7.42079250272871e-21	-1.06439898132256e-20	-9.89268753598307e-21	-1.06143048792975e-21	2.68967131789367e-21	3.146203961032e-20	-1.77525432128608e-21	-4.38141095362332e-22	-3.92214538177882e-21	4.6455986799969e-21	8.85926450689254e-21	-9.32847718890487e-21	-1.00107526862962e-20	4.26491932133343e-20	1.00107526862961e-20	-9.32847718890509e-21	-8.85926450689297e-21	4.64559867999677e-21	3.92214538177927e-21	-4.38141095362557e-22	1.77525432128516e-21	3.146203961032e-20	
1	-4.83096000589559e-20	6.08839411708742e-21	-1.06298466506461e-19	-6.08839411709347e-21	-4.83096000589558e-20	1.72894719614207e-20	-1.01581052695445e-19	-1.11196352263849e-20	1.97407819299692e-33	-1.1119635226379e-20	1.01581052695444e-19	1.72894719614251e-20	4.73801573893634e-21	6.80262283433486e-21	-6.44339148698784e-20	-4.03044820961747e-20	4.9866233219355e-19	4.03044820961772e-20	-6.443391486988e-20	-6.80262283434275e-21	4.7380157389367e-21	2.48841307268641e-20	-2.75860169321324e-19	-5.04232687056362e-20	6.66093296052862e-20	2.35079910909298e-20	-1.6671331081102e-33	2.35079910909278e-20	-6.66093296052851e-20	-5.04232687056342e-20	2.75860169321324e-19	2.48841307268656e-20	2.28458962110369e-21	-1.80096672259353e-20	-9.31902090091015e-20	-3.13003305924431e-20	7.38080038649223e-20	4.8931357153724e-20	-4.57798421672526e-19	-4.89313571537243e-20	7.38080038649239e-20	3.13003305924484e-20	-9.31902090091005e-20	1.80096672259343e-20	2.28458962110479e-21	1.47377592980033e-20	9.17027858039824e-23	-6.83009996847129e-20	2.07038608212536e-19	4.09720501075815e-20	-3.95558754675377e-20	-2.39734183432991e-20	2.262967684655e-33	-2.39734183432996e-20	3.95558754675358e-20	4.09720501075786e-20	-2.07038608212536e-19	-6.83009996847128e-20	-9.17027858039264e-23	1.47377592980058e-20	1.26524531827705e-20	-1.04894246061376e-20	-1.70709092751067e-21	-1.7535069244693e-20	6.93131286460309e-20	4.17794222519555e-20	-4.83109312090617e-20	-5.62616541617419e-20	2.35709753669879e-19	5.62616541617412e-20	-4.83109312090621e-20	-4.1779422251957e-20	6.931312864603e-20	1.75350692446952e-20	-1.70709092751234e-21	1.04894246061324e-20	1.26524531827713e-20	
1.25	-8.91690783619673e-20	-2.20256267404995e-20	3.32184201346582e-18	2.20256267405276e-20	-8.9169078361965e-20	4.07852921450031e-21	-1.67395269670716e-19	2.05867338126264e-20	1.04000216996911e-32	2.05867338126075e-20	1.67395269670711e-19	4.07852921447803e-21	4.97866709907397e-19	2.21171712727506e-20	-1.25300173021569e-19	-4.2354569547165e-20	1.26178768998203e-18	4.23545695471552e-20	-1.25300173021576e-19	-2.21171712727176e-20	4.97866709907406e-19	1.61195258454391e-21	-7.76891129167074e-19	-8.37453007423903e-21	1.71922213340831e-19	1.84265109920767e-20	-1.09296524343976e-32	1.84265109921107e-20	-1.71922213340828e-19	-8.37453007425234e-21	7.76891129167078e-19	1.6119525845311e-21	1.02168498953109e-19	-9.58614539717719e-21	1.37625343489437e-19	1.39317416119453e-20	1.83924071886482e-19	2.52238214447936e-20	-4.09011737845401e-19	-2.52238214447799e-20	1.83924071886486e-19	-1.39317416119688e-20	1.37625343489428e-19	9.58614539718898e-21	1.02168498953114e-19	-7.92189235567905e-20	1.1672340439411e-19	4.42081148043457e-20	-6.70204720135267e-21	-8.14382325715869e-21	-1.24794797033052e-19	-1.73582475714676e-20	1.12426160503605e-32	-1.73582475715136e-20	1.24794797033042e-19	-8.14382325713689e-21	6.70204720136007e-21	4.42081148043425e-20	-1.1672340439411e-19	-7.92189235568167e-20	6.36932912044035e-19	1.23232721142447e-19	1.55566680016027e-20	2.72398869446434e-20	-6.29539467250865e-19	-1.9128961221793e-20	-1.03473271730573e-19	-1.32784286941294e-20	-5.28629896833798e-19	1.32784286941187e-20	-1.03473271730571e-19	1.91289612218228e-20	-6.29539467250863e-19	-2.7239886944649e-20	1.55566680015984e-20	-1.23232721142434e-19	6.3693291204404e-19	
1.5	-6.27913075360634e-19	-3.07486675808742e-19	4.70432388263866e-17	3.07486675809023e-19	-6.27913075360648e-19	-1.89768625103113e-19	-1.08510718204759e-18	3.75915386600049e-19	2.46519032881566e-32	3.75915386599803e-19	1.08510718204759e-18	-1.8976862510338e-19	1.39030622987549e-17	9.14792194580179e-20	-7.75589915197703e-19	4.62633808870198e-19	-1.92629089026837e-17	-4.62633808870329e-19	-7.75589915197664e-19	-9.1479219457525e-20	1.39030622987549e-17	-2.4077360061649e-19	1.54555646647739e-17	5.33993758350258e-19	1.07992218801321e-18	-3.19302664850172e-19	-5.46964104205975e-32	-3.1930266484984e-19	-1.07992218801325e-18	5.33993758350086e-19	-1.54555646647738e-17	-2.40773600616581e-19	-1.24559049786563e-18	2.59911359289284e-19	4.72718534730524e-18	2.95553820046982e-19	1.28502380866629e-18	-7.39039018781767e-19	1.68850012245218e-17	7.39039018781884e-19	1.28502380866627e-18	-2.95553820047358e-19	4.72718534730521e-18	-2.5991135928916e-19	-1.2455904978656e-18	-5.79242201151759e-19	-1.21494335469229e-18	1.00553580172503e-18	-1.26371786484686e-17	-3.6194967411172e-19	-9.95625761547171e-19	1.5300156064986e-19	4.31408307542741e-32	1.53001560649496e-19	9.95625761547141e-19	-3.61949674111419e-19	1.26371786484687e-17	1.00553580172502e-18	1.2149433546923e-18	-5.79242201152114e-19	8.73234828991332e-18	9.72343754440152e-19	2.84000383700919e-20	1.16749230300424e-19	-9.62825095326026e-18	-9.67268518448207e-20	-1.16307758952049e-18	3.63395781828545e-19	-1.33401137690978e-17	-3.63395781828625e-19	-1.16307758952045e-18	9.67268518451218e-20	-9.62825095326026e-18	-1.16749230300523e-19	2.84000383700404e-20	-9.72343754439797e-19	8.73234828991333e-18	
1.75	9.76065263638174e-18	-4.35882737783576e-18	4.5688265969095e-16	4.35882737783844e-18	9.76065263638149e-18	-4.70155282633666e-18	2.32538922603277e-17	9.03725475667769e-18	-2.8965986363584e-31	9.03725475667524e-18	-2.32538922603276e-17	-4.70155282633878e-18	1.80457307757184e-16	-1.00278296607825e-19	1.08872966953123e-17	1.56691139201375e-17	-2.84994700520603e-16	-1.56691139201388e-17	1.0887296695313e-17	1.00278296611764e-19	1.80457307757184e-16	-6.96631010987533e-18	2.2387369089277e-16	1.34083361162917e-17	-9.57843807771394e-18	-8.24289776950404e-18	6.16297582203915e-32	-8.24289776950118e-18	9.57843807771321e-18	1.34083361162903e-17	-2.2387369089277e-16	-6.96631010987663e-18	1.29022058033546e-18	6.96590134717543e-18	4.78154446129561e-17	8.50969719885449e-18	-8.1941241465745e-18	-2.23574963721132e-17	1.93564787702765e-16	2.23574963721142e-17	-8.19412414657492e-18	-8.50969719885733e-18	4.78154446129567e-17	-6.96590134717381e-18	1.29022058033557e-18	-5.06426068010052e-18	-3.25475906749769e-21	2.17000169639955e-17	-1.23544127135136e-16	-1.25483353468417e-17	2.20680706273049e-18	6.32112507864888e-18	-1.60237371373018e-31	6.32112507864628e-18	-2.20680706273029e-18	-1.25483353468394e-17	1.23544127135136e-16	2.17000169639954e-17	3.25475906765176e-21	-5.0642606801028e-18	5.83674553593744e-17	7.31082687082589e-18	-4.64001974601021e-19	5.0612862952617e-18	-6.58486722359809e-17	-1.0966477602584e-17	2.48441928255176e-18	2.14188085964369e-17	-9.94320561447028e-17	-2.14188085964375e-17	2.48441928255225e-18	1.0966477602586e-17	-6.58486722359812e-17	-5.06128629526276e-18	-4.64001974601384e-19	-7.31082687082344e-18	5.83674553593743e-17	
2	7.33834632352656e-17	-2.34039936656433e-17	3.72214145923897e-15	2.34039936656473e-17	7.33834632352644e-17	-3.50860777191846e-17	1.41597847982144e-16	4.89988109821471e-17	-7.8393052456338e-30	4.89988109821408e-17	-1.41597847982142e-16	-3.50860777191961e-17	1.46519431150028e-15	-7.83430653393947e-18	6.97596835018472e-17	9.25687790850483e-17	-2.24517694482506e-15	-9.25687790850462e-17	6.97596835018439e-17	7.83430653395741e-18	1.46519431150028e-15	-3.68290089063723e-17	1.55352803588522e-15	9.68731138132141e-17	-6.31502998014972e-17	-4.67493181600558e-17	8.87468518373638e-30	-4.67493181600478e-17	6.31502998014992e-17	9.6873113813211e-17	-1.55352803588523e-15	-3.68290089063765e-17	3.65636322048251e-19	1.76842879351788e-17	2.76908742037505e-16	8.00862799660495e-17	-5.15747001051518e-17	-1.63482816017149e-16	1.2288854850998e-15	1.63482816017145e-16	-5.15747001051471e-17	-8.00862799660616e-17	2.76908742037516e-16	-1.7684287935173e-17	3.65636322042128e-19	-1.79283686481823e-17	-3.14439217553774e-17	9.96152555189069e-17	-5.23821585324043e-16	-1.27102544272823e-16	2.92123896351279e-17	5.55917836459979e-17	-9.36772324949952e-30	5.55917836459908e-17	-2.92123896351363e-17	-1.27102544272816e-16	5.23821585324042e-16	9.9615255518907e-17	3.1443921755377e-17	-1.79283686481973e-17	8.9385402787988e-17	1.34395071175459e-17	5.89422862080262e-19	3.0578269230544e-17	-1.30579264699405e-16	-1.2720232061306e-16	8.09405632421194e-18	1.9020063780706e-16	-3.05905318964302e-16	-1.90200637807055e-16	8.09405632420972e-18	1.2720232061307e-16	-1.30579264699409e-16	-3.05782692305476e-17	5.8942286208596e-19	-1.3439507117529e-17	8.9385402787995e-17	
2.25	-1.21210634443275e-16	1.9615336435915e-17	9.39985839697836e-15	-1.96153364359342e-17	-1.21210634443312e-16	1.36803611760279e-17	-4.06234585106096e-16	-2.26158756051076e-17	1.08468374467889e-29	-2.26158756050039e-17	4.06234585106129e-16	1.36803611759052e-17	2.62060608675174e-15	-1.93478578300561e-17	-1.36542751971121e-16	1.92525718754949e-17	-3.26919562715655e-15	-1.92525718755968e-17	-1.36542751971102e-16	1.93478578302891e-17	2.6206060867518e-15	-1.06990833414676e-16	7.74799423781251e-16	3.90710824951892e-17	1.60525070382907e-16	1.20621727854191e-18	-3.116000575623e-29	1.20621727845263e-18	-1.60525070382961e-16	3.90710824950446e-17	-7.74799423781316e-16	-1.06990833414481e-16	-4.49709723484223e-17	4.61644430642789e-17	4.09185456524092e-16	1.79175424193331e-17	1.64678162500589e-16	-1.34719907859478e-16	1.17147437081074e-15	1.34719907859619e-16	1.64678162500565e-16	-1.79175424193664e-17	4.09185456524087e-16	-4.61644430644775e-17	-4.49709723484681e-17	2.15718780106979e-17	-1.28392385399333e-16	3.39333750747984e-16	4.14566481736274e-16	-1.4911966658967e-16	-3.97130391643228e-17	2.62278622703901e-17	2.80045621353459e-29	2.6227862270437e-17	3.97130391643804e-17	-1.49119666589535e-16	-4.14566481736253e-16	3.39333750748017e-16	1.28392385399409e-16	2.15718780104634e-17	-1.12740437719873e-15	-8.99863742347045e-17	3.45580084870732e-17	1.50530237560986e-16	1.21562731378179e-15	-1.84499948182186e-16	-1.51979539021188e-16	3.67260715541367e-16	2.27951470043131e-15	-3.67260715541538e-16	-1.51979539021136e-16	1.84499948182127e-16	1.2156273137818e-15	-1.50530237560935e-16	3.45580084870008e-17	8.99863742347975e-17	-1.12740437719869e-15	
